Case ID,Round,FeatGender,FeatPartyID,FeatEUIntegration,FeatScandal,Chosen Candidate,UK Citizen,Prime Minister,Vote Last 5 Yrs,Age,Party ID,Party Strength,Gender,EU Integration,Education,IPAddress,online,Same Choice
19,2,Female,Liberal Democrats,Support EU Integration,No Scandal,1,1,1,1,2,4,3,1,4,3,86.1.186.170,1,0
19,2,Female,Liberal Democrats,Neutral,Sexual Harassment,0,1,1,1,2,4,3,1,4,3,86.1.186.170,1,0
19,3,Female,Labour Party,Oppose EU Integration,Having an Extramarital Affair,1,1,1,1,2,4,3,1,4,3,86.1.186.170,1,0
19,3,Male,Labour Party,Neutral,Sexual Harassment,0,1,1,1,2,4,3,1,4,3,86.1.186.170,1,0
19,4,Male,Liberal Democrats,Oppose EU Integration,Having an Extramarital Affair,0,1,1,1,2,4,3,1,4,3,86.1.186.170,1,0
19,4,Female,Liberal Democrats,Neutral,Having an Extramarital Affair,1,1,1,1,2,4,3,1,4,3,86.1.186.170,1,0
19,5,Male,Liberal Democrats,Oppose EU Integration,No Scandal,1,1,1,1,2,4,3,1,4,3,86.1.186.170,1,0
19,5,Female,Conservative Party,Oppose EU Integration,Having an Extramarital Affair,0,1,1,1,2,4,3,1,4,3,86.1.186.170,1,0
19,6,Male,Liberal Democrats,Neutral,Plagiarism,1,1,1,1,2,4,3,1,4,3,86.1.186.170,1,0
19,6,Male,Liberal Democrats,Support EU Integration,Having an Extramarital Affair,0,1,1,1,2,4,3,1,4,3,86.1.186.170,1,0
20,1,Female,Labour Party,Support EU Integration,Sexual Harassment,1,1,1,1,2,4,4,2,4,2,81.153.144.254,1,0
20,1,Male,Conservative Party,Neutral,Plagiarism,0,1,1,1,2,4,4,2,4,2,81.153.144.254,1,0
20,2,Male,Labour Party,Neutral,Plagiarism,0,1,1,1,2,4,4,2,4,2,81.153.144.254,1,0
20,2,Male,Labour Party,Oppose EU Integration,Plagiarism,1,1,1,1,2,4,4,2,4,2,81.153.144.254,1,0
20,3,Male,Conservative Party,Neutral,Misreporting Funds,0,1,1,1,2,4,4,2,4,2,81.153.144.254,1,0
20,3,Female,Conservative Party,Neutral,No Scandal,1,1,1,1,2,4,4,2,4,2,81.153.144.254,1,0
20,4,Female,Liberal Democrats,Oppose EU Integration,Sexual Harassment,1,1,1,1,2,4,4,2,4,2,81.153.144.254,1,0
20,4,Female,Conservative Party,Oppose EU Integration,Sexual Harassment,0,1,1,1,2,4,4,2,4,2,81.153.144.254,1,0
20,5,Male,Conservative Party,Oppose EU Integration,Having an Extramarital Affair,0,1,1,1,2,4,4,2,4,2,81.153.144.254,1,0
20,5,Female,Labour Party,Support EU Integration,Sexual Harassment,1,1,1,1,2,4,4,2,4,2,81.153.144.254,1,0
20,6,Female,Conservative Party,Neutral,No Scandal,1,1,1,1,2,4,4,2,4,2,81.153.144.254,1,0
20,6,Female,Liberal Democrats,Neutral,Plagiarism,0,1,1,1,2,4,4,2,4,2,81.153.144.254,1,0
21,1,Female,Liberal Democrats,Oppose EU Integration,Plagiarism,0,1,1,1,2,2,4,1,2,2,81.154.34.58,1,0
21,1,Female,Liberal Democrats,Neutral,Having an Extramarital Affair,1,1,1,1,2,2,4,1,2,2,81.154.34.58,1,0
21,2,Male,Conservative Party,Support EU Integration,Misreporting Funds,0,1,1,1,2,2,4,1,2,2,81.154.34.58,1,0
21,2,Female,Conservative Party,Support EU Integration,Plagiarism,1,1,1,1,2,2,4,1,2,2,81.154.34.58,1,0
21,3,Male,Liberal Democrats,Support EU Integration,Misreporting Funds,1,1,1,1,2,2,4,1,2,2,81.154.34.58,1,0
21,3,Female,Labour Party,Support EU Integration,Having an Extramarital Affair,0,1,1,1,2,2,4,1,2,2,81.154.34.58,1,0
21,4,Female,Liberal Democrats,Oppose EU Integration,Having an Extramarital Affair,0,1,1,1,2,2,4,1,2,2,81.154.34.58,1,0
21,4,Male,Labour Party,Support EU Integration,Plagiarism,1,1,1,1,2,2,4,1,2,2,81.154.34.58,1,0
21,5,Female,Labour Party,Oppose EU Integration,Sexual Harassment,0,1,1,1,2,2,4,1,2,2,81.154.34.58,1,0
21,5,Female,Conservative Party,Neutral,Plagiarism,1,1,1,1,2,2,4,1,2,2,81.154.34.58,1,0
21,6,Male,Labour Party,Neutral,Plagiarism,0,1,1,1,2,2,4,1,2,2,81.154.34.58,1,0
21,6,Male,Conservative Party,Neutral,Having an Extramarital Affair,1,1,1,1,2,2,4,1,2,2,81.154.34.58,1,0
22,1,Male,Liberal Democrats,Support EU Integration,No Scandal,1,1,1,1,2,2,3,1,2,3,82.71.32.36,1,0
22,1,Male,Conservative Party,Neutral,Plagiarism,0,1,1,1,2,2,3,1,2,3,82.71.32.36,1,0
22,2,Female,Conservative Party,Oppose EU Integration,Plagiarism,1,1,1,1,2,2,3,1,2,3,82.71.32.36,1,0
22,2,Male,Labour Party,Support EU Integration,Misreporting Funds,0,1,1,1,2,2,3,1,2,3,82.71.32.36,1,0
22,3,Male,Labour Party,Oppose EU Integration,Misreporting Funds,0,1,1,1,2,2,3,1,2,3,82.71.32.36,1,0
22,3,Female,Labour Party,Oppose EU Integration,Having an Extramarital Affair,1,1,1,1,2,2,3,1,2,3,82.71.32.36,1,0
22,4,Male,Labour Party,Support EU Integration,Having an Extramarital Affair,1,1,1,1,2,2,3,1,2,3,82.71.32.36,1,0
22,4,Female,Labour Party,Oppose EU Integration,Plagiarism,0,1,1,1,2,2,3,1,2,3,82.71.32.36,1,0
22,5,Male,Labour Party,Support EU Integration,No Scandal,1,1,1,1,2,2,3,1,2,3,82.71.32.36,1,0
22,5,Female,Conservative Party,Oppose EU Integration,No Scandal,0,1,1,1,2,2,3,1,2,3,82.71.32.36,1,0
22,6,Female,Labour Party,Neutral,Having an Extramarital Affair,1,1,1,1,2,2,3,1,2,3,82.71.32.36,1,0
22,6,Female,Liberal Democrats,Oppose EU Integration,Misreporting Funds,0,1,1,1,2,2,3,1,2,3,82.71.32.36,1,0
23,1,Male,Liberal Democrats,Neutral,Plagiarism,0,1,1,2,1,7,0,1,4,3,94.193.118.68,1,0
23,1,Female,Labour Party,Neutral,Plagiarism,1,1,1,2,1,7,0,1,4,3,94.193.118.68,1,0
23,2,Female,Liberal Democrats,Support EU Integration,Having an Extramarital Affair,1,1,1,2,1,7,0,1,4,3,94.193.118.68,1,0
23,2,Female,Conservative Party,Support EU Integration,Sexual Harassment,0,1,1,2,1,7,0,1,4,3,94.193.118.68,1,0
23,3,Male,Conservative Party,Support EU Integration,Plagiarism,1,1,1,2,1,7,0,1,4,3,94.193.118.68,1,0
23,3,Female,Labour Party,Oppose EU Integration,Misreporting Funds,0,1,1,2,1,7,0,1,4,3,94.193.118.68,1,0
23,4,Male,Conservative Party,Neutral,Misreporting Funds,1,1,1,2,1,7,0,1,4,3,94.193.118.68,1,0
23,4,Male,Liberal Democrats,Support EU Integration,Sexual Harassment,0,1,1,2,1,7,0,1,4,3,94.193.118.68,1,0
23,5,Male,Labour Party,Support EU Integration,Misreporting Funds,1,1,1,2,1,7,0,1,4,3,94.193.118.68,1,0
23,5,Male,Labour Party,Oppose EU Integration,Misreporting Funds,0,1,1,2,1,7,0,1,4,3,94.193.118.68,1,0
23,6,Female,Labour Party,Support EU Integration,No Scandal,0,1,1,2,1,7,0,1,4,3,94.193.118.68,1,0
23,6,Male,Liberal Democrats,Neutral,No Scandal,1,1,1,2,1,7,0,1,4,3,94.193.118.68,1,0
24,1,Male,Liberal Democrats,Oppose EU Integration,Misreporting Funds,1,1,1,1,1,1,1,1,4,3,86.14.187.92,1,0
24,1,Male,Conservative Party,Neutral,Sexual Harassment,0,1,1,1,1,1,1,1,4,3,86.14.187.92,1,0
24,2,Female,Labour Party,Neutral,Misreporting Funds,0,1,1,1,1,1,1,1,4,3,86.14.187.92,1,0
24,2,Male,Labour Party,Neutral,Plagiarism,1,1,1,1,1,1,1,1,4,3,86.14.187.92,1,0
24,3,Female,Labour Party,Support EU Integration,Misreporting Funds,0,1,1,1,1,1,1,1,4,3,86.14.187.92,1,0
24,3,Male,Conservative Party,Support EU Integration,No Scandal,1,1,1,1,1,1,1,1,4,3,86.14.187.92,1,0
24,4,Male,Liberal Democrats,Oppose EU Integration,No Scandal,1,1,1,1,1,1,1,1,4,3,86.14.187.92,1,0
24,4,Male,Liberal Democrats,Support EU Integration,Misreporting Funds,0,1,1,1,1,1,1,1,4,3,86.14.187.92,1,0
24,5,Female,Labour Party,Support EU Integration,Plagiarism,0,1,1,1,1,1,1,1,4,3,86.14.187.92,1,0
24,5,Female,Liberal Democrats,Oppose EU Integration,Misreporting Funds,1,1,1,1,1,1,1,1,4,3,86.14.187.92,1,0
24,6,Female,Liberal Democrats,Neutral,Misreporting Funds,0,1,1,1,1,1,1,1,4,3,86.14.187.92,1,0
24,6,Female,Labour Party,Support EU Integration,Plagiarism,1,1,1,1,1,1,1,1,4,3,86.14.187.92,1,0
25,1,Male,Conservative Party,Neutral,Having an Extramarital Affair,1,1,1,1,3,2,3,1,5,3,86.30.73.93,1,0
25,1,Male,Liberal Democrats,Neutral,Sexual Harassment,0,1,1,1,3,2,3,1,5,3,86.30.73.93,1,0
25,2,Male,Liberal Democrats,Neutral,No Scandal,1,1,1,1,3,2,3,1,5,3,86.30.73.93,1,0
25,2,Male,Liberal Democrats,Support EU Integration,Sexual Harassment,0,1,1,1,3,2,3,1,5,3,86.30.73.93,1,0
25,3,Male,Conservative Party,Oppose EU Integration,Having an Extramarital Affair,1,1,1,1,3,2,3,1,5,3,86.30.73.93,1,0
25,3,Male,Conservative Party,Oppose EU Integration,Misreporting Funds,0,1,1,1,3,2,3,1,5,3,86.30.73.93,1,0
25,4,Female,Conservative Party,Support EU Integration,Having an Extramarital Affair,0,1,1,1,3,2,3,1,5,3,86.30.73.93,1,0
25,4,Male,Liberal Democrats,Neutral,No Scandal,1,1,1,1,3,2,3,1,5,3,86.30.73.93,1,0
25,5,Female,Labour Party,Neutral,Misreporting Funds,0,1,1,1,3,2,3,1,5,3,86.30.73.93,1,0
25,5,Female,Liberal Democrats,Support EU Integration,Plagiarism,1,1,1,1,3,2,3,1,5,3,86.30.73.93,1,0
25,6,Female,Conservative Party,Neutral,Misreporting Funds,0,1,1,1,3,2,3,1,5,3,86.30.73.93,1,0
25,6,Male,Liberal Democrats,Neutral,No Scandal,1,1,1,1,3,2,3,1,5,3,86.30.73.93,1,0
26,1,Female,Labour Party,Support EU Integration,Sexual Harassment,0,1,1,1,1,2,3,1,2,3,151.224.218.189,1,0
26,1,Male,Conservative Party,Support EU Integration,Misreporting Funds,1,1,1,1,1,2,3,1,2,3,151.224.218.189,1,0
26,2,Female,Conservative Party,Oppose EU Integration,Sexual Harassment,0,1,1,1,1,2,3,1,2,3,151.224.218.189,1,0
26,2,Female,Conservative Party,Neutral,Misreporting Funds,1,1,1,1,1,2,3,1,2,3,151.224.218.189,1,0
26,3,Female,Conservative Party,Oppose EU Integration,Misreporting Funds,1,1,1,1,1,2,3,1,2,3,151.224.218.189,1,0
26,3,Male,Conservative Party,Oppose EU Integration,Misreporting Funds,0,1,1,1,1,2,3,1,2,3,151.224.218.189,1,0
26,4,Male,Labour Party,Neutral,Plagiarism,0,1,1,1,1,2,3,1,2,3,151.224.218.189,1,0
26,4,Male,Conservative Party,Neutral,Having an Extramarital Affair,1,1,1,1,1,2,3,1,2,3,151.224.218.189,1,0
26,5,Male,Labour Party,Support EU Integration,Misreporting Funds,1,1,1,1,1,2,3,1,2,3,151.224.218.189,1,0
26,5,Female,Conservative Party,Neutral,Sexual Harassment,0,1,1,1,1,2,3,1,2,3,151.224.218.189,1,0
26,6,Female,Conservative Party,Support EU Integration,Having an Extramarital Affair,0,1,1,1,1,2,3,1,2,3,151.224.218.189,1,0
26,6,Male,Labour Party,Support EU Integration,Misreporting Funds,1,1,1,1,1,2,3,1,2,3,151.224.218.189,1,0
27,1,Female,Liberal Democrats,Support EU Integration,Sexual Harassment,0,1,1,1,1,2,4,1,1,3,85.255.237.90,1,0
27,1,Female,Liberal Democrats,Support EU Integration,No Scandal,1,1,1,1,1,2,4,1,1,3,85.255.237.90,1,0
27,2,Male,Labour Party,Support EU Integration,Having an Extramarital Affair,1,1,1,1,1,2,4,1,1,3,85.255.237.90,1,0
27,2,Female,Conservative Party,Oppose EU Integration,Plagiarism,0,1,1,1,1,2,4,1,1,3,85.255.237.90,1,0
27,3,Male,Labour Party,Neutral,Plagiarism,0,1,1,1,1,2,4,1,1,3,85.255.237.90,1,0
27,3,Male,Conservative Party,Neutral,Having an Extramarital Affair,1,1,1,1,1,2,4,1,1,3,85.255.237.90,1,0
27,4,Male,Labour Party,Oppose EU Integration,Misreporting Funds,0,1,1,1,1,2,4,1,1,3,85.255.237.90,1,0
27,4,Male,Labour Party,Support EU Integration,Misreporting Funds,1,1,1,1,1,2,4,1,1,3,85.255.237.90,1,0
27,5,Female,Conservative Party,Neutral,No Scandal,1,1,1,1,1,2,4,1,1,3,85.255.237.90,1,0
27,5,Male,Labour Party,Neutral,Sexual Harassment,0,1,1,1,1,2,4,1,1,3,85.255.237.90,1,0
27,6,Male,Conservative Party,Support EU Integration,Sexual Harassment,0,1,1,1,1,2,4,1,1,3,85.255.237.90,1,0
27,6,Female,Liberal Democrats,Support EU Integration,Plagiarism,1,1,1,1,1,2,4,1,1,3,85.255.237.90,1,0
28,1,Male,Conservative Party,Neutral,Sexual Harassment,0,1,1,1,2,1,4,1,4,2,86.1.184.96,1,0
28,1,Female,Conservative Party,Oppose EU Integration,Plagiarism,1,1,1,1,2,1,4,1,4,2,86.1.184.96,1,0
28,2,Female,Liberal Democrats,Support EU Integration,No Scandal,1,1,1,1,2,1,4,1,4,2,86.1.184.96,1,0
28,2,Female,Labour Party,Support EU Integration,Plagiarism,0,1,1,1,2,1,4,1,4,2,86.1.184.96,1,0
28,3,Female,Liberal Democrats,Neutral,Having an Extramarital Affair,1,1,1,1,2,1,4,1,4,2,86.1.184.96,1,0
28,3,Female,Conservative Party,Support EU Integration,Sexual Harassment,0,1,1,1,2,1,4,1,4,2,86.1.184.96,1,0
28,4,Male,Conservative Party,Support EU Integration,Sexual Harassment,0,1,1,1,2,1,4,1,4,2,86.1.184.96,1,0
28,4,Male,Labour Party,Support EU Integration,Misreporting Funds,1,1,1,1,2,1,4,1,4,2,86.1.184.96,1,0
28,5,Male,Conservative Party,Support EU Integration,No Scandal,1,1,1,1,2,1,4,1,4,2,86.1.184.96,1,0
28,5,Female,Labour Party,Oppose EU Integration,Sexual Harassment,0,1,1,1,2,1,4,1,4,2,86.1.184.96,1,0
28,6,Female,Liberal Democrats,Support EU Integration,No Scandal,1,1,1,1,2,1,4,1,4,2,86.1.184.96,1,0
28,6,Male,Conservative Party,Oppose EU Integration,Plagiarism,0,1,1,1,2,1,4,1,4,2,86.1.184.96,1,0
29,1,Female,Labour Party,Oppose EU Integration,Having an Extramarital Affair,1,1,1,2,1,2,2,2,6,2,94.197.120.183,1,0
29,1,Male,Labour Party,Support EU Integration,No Scandal,0,1,1,2,1,2,2,2,6,2,94.197.120.183,1,0
29,2,Male,Conservative Party,Neutral,Having an Extramarital Affair,1,1,1,2,1,2,2,2,6,2,94.197.120.183,1,0
29,2,Female,Labour Party,Oppose EU Integration,Sexual Harassment,0,1,1,2,1,2,2,2,6,2,94.197.120.183,1,0
29,3,Female,Conservative Party,Neutral,Having an Extramarital Affair,1,1,1,2,1,2,2,2,6,2,94.197.120.183,1,0
29,3,Female,Conservative Party,Neutral,Sexual Harassment,0,1,1,2,1,2,2,2,6,2,94.197.120.183,1,0
29,4,Male,Labour Party,Oppose EU Integration,No Scandal,0,1,1,2,1,2,2,2,6,2,94.197.120.183,1,0
29,4,Male,Liberal Democrats,Neutral,Having an Extramarital Affair,1,1,1,2,1,2,2,2,6,2,94.197.120.183,1,0
29,5,Male,Conservative Party,Oppose EU Integration,Plagiarism,1,1,1,2,1,2,2,2,6,2,94.197.120.183,1,0
29,5,Male,Liberal Democrats,Oppose EU Integration,Sexual Harassment,0,1,1,2,1,2,2,2,6,2,94.197.120.183,1,0
29,6,Male,Labour Party,Neutral,Misreporting Funds,0,1,1,2,1,2,2,2,6,2,94.197.120.183,1,0
29,6,Male,Liberal Democrats,Neutral,Misreporting Funds,1,1,1,2,1,2,2,2,6,2,94.197.120.183,1,0
30,1,Male,Conservative Party,Support EU Integration,No Scandal,1,1,1,2,2,2,4,1,4,2,176.251.88.148,1,0
30,1,Female,Labour Party,Oppose EU Integration,Sexual Harassment,0,1,1,2,2,2,4,1,4,2,176.251.88.148,1,0
30,2,Female,Liberal Democrats,Support EU Integration,No Scandal,1,1,1,2,2,2,4,1,4,2,176.251.88.148,1,0
30,2,Male,Conservative Party,Oppose EU Integration,Plagiarism,0,1,1,2,2,2,4,1,4,2,176.251.88.148,1,0
30,3,Male,Labour Party,Neutral,No Scandal,1,1,1,2,2,2,4,1,4,2,176.251.88.148,1,0
30,3,Male,Labour Party,Neutral,No Scandal,0,1,1,2,2,2,4,1,4,2,176.251.88.148,1,0
30,4,Female,Liberal Democrats,Neutral,Misreporting Funds,1,1,1,2,2,2,4,1,4,2,176.251.88.148,1,0
30,4,Male,Labour Party,Support EU Integration,Plagiarism,0,1,1,2,2,2,4,1,4,2,176.251.88.148,1,0
30,5,Female,Labour Party,Support EU Integration,Plagiarism,0,1,1,2,2,2,4,1,4,2,176.251.88.148,1,0
30,5,Female,Liberal Democrats,Oppose EU Integration,No Scandal,1,1,1,2,2,2,4,1,4,2,176.251.88.148,1,0
30,6,Female,Liberal Democrats,Support EU Integration,Sexual Harassment,0,1,1,2,2,2,4,1,4,2,176.251.88.148,1,0
30,6,Male,Liberal Democrats,Oppose EU Integration,Sexual Harassment,1,1,1,2,2,2,4,1,4,2,176.251.88.148,1,0
31,1,Female,Liberal Democrats,Neutral,Plagiarism,0,1,1,1,2,2,3,1,3,3,213.205.251.30,1,0
31,1,Male,Liberal Democrats,Neutral,Having an Extramarital Affair,1,1,1,1,2,2,3,1,3,3,213.205.251.30,1,0
31,2,Male,Conservative Party,Oppose EU Integration,No Scandal,1,1,1,1,2,2,3,1,3,3,213.205.251.30,1,0
31,2,Male,Labour Party,Support EU Integration,Misreporting Funds,0,1,1,1,2,2,3,1,3,3,213.205.251.30,1,0
31,3,Male,Liberal Democrats,Oppose EU Integration,Plagiarism,0,1,1,1,2,2,3,1,3,3,213.205.251.30,1,0
31,3,Female,Liberal Democrats,Support EU Integration,Sexual Harassment,1,1,1,1,2,2,3,1,3,3,213.205.251.30,1,0
31,4,Male,Labour Party,Neutral,No Scandal,1,1,1,1,2,2,3,1,3,3,213.205.251.30,1,0
31,4,Male,Labour Party,Support EU Integration,Plagiarism,0,1,1,1,2,2,3,1,3,3,213.205.251.30,1,0
31,5,Female,Conservative Party,Support EU Integration,Misreporting Funds,0,1,1,1,2,2,3,1,3,3,213.205.251.30,1,0
31,5,Male,Labour Party,Neutral,No Scandal,1,1,1,1,2,2,3,1,3,3,213.205.251.30,1,0
31,6,Male,Liberal Democrats,Support EU Integration,No Scandal,1,1,1,1,2,2,3,1,3,3,213.205.251.30,1,0
31,6,Female,Liberal Democrats,Support EU Integration,No Scandal,0,1,1,1,2,2,3,1,3,3,213.205.251.30,1,0
32,1,Male,Labour Party,Neutral,Having an Extramarital Affair,1,1,1,1,2,5,3,1,5,2,95.149.130.5,1,0
32,1,Female,Liberal Democrats,Neutral,Plagiarism,0,1,1,1,2,5,3,1,5,2,95.149.130.5,1,0
32,2,Male,Labour Party,Neutral,Misreporting Funds,0,1,1,1,2,5,3,1,5,2,95.149.130.5,1,0
32,2,Female,Conservative Party,Neutral,Misreporting Funds,1,1,1,1,2,5,3,1,5,2,95.149.130.5,1,0
32,3,Male,Liberal Democrats,Support EU Integration,Misreporting Funds,1,1,1,1,2,5,3,1,5,2,95.149.130.5,1,0
32,3,Male,Labour Party,Support EU Integration,Misreporting Funds,0,1,1,1,2,5,3,1,5,2,95.149.130.5,1,0
32,4,Female,Liberal Democrats,Oppose EU Integration,Plagiarism,1,1,1,1,2,5,3,1,5,2,95.149.130.5,1,0
32,4,Male,Liberal Democrats,Neutral,Sexual Harassment,0,1,1,1,2,5,3,1,5,2,95.149.130.5,1,0
32,5,Female,Liberal Democrats,Support EU Integration,Plagiarism,0,1,1,1,2,5,3,1,5,2,95.149.130.5,1,0
32,5,Female,Labour Party,Oppose EU Integration,Plagiarism,1,1,1,1,2,5,3,1,5,2,95.149.130.5,1,0
32,6,Male,Conservative Party,Oppose EU Integration,No Scandal,1,1,1,1,2,5,3,1,5,2,95.149.130.5,1,0
32,6,Male,Liberal Democrats,Neutral,No Scandal,0,1,1,1,2,5,3,1,5,2,95.149.130.5,1,0
33,1,Male,Labour Party,Support EU Integration,Having an Extramarital Affair,1,1,1,1,2,1,4,1,3,3,5.66.54.47,1,0
33,1,Female,Labour Party,Oppose EU Integration,Having an Extramarital Affair,0,1,1,1,2,1,4,1,3,3,5.66.54.47,1,0
33,2,Female,Labour Party,Neutral,Having an Extramarital Affair,0,1,1,1,2,1,4,1,3,3,5.66.54.47,1,0
33,2,Male,Labour Party,Neutral,No Scandal,1,1,1,1,2,1,4,1,3,3,5.66.54.47,1,0
33,3,Female,Labour Party,Neutral,No Scandal,1,1,1,1,2,1,4,1,3,3,5.66.54.47,1,0
33,3,Female,Conservative Party,Oppose EU Integration,Having an Extramarital Affair,0,1,1,1,2,1,4,1,3,3,5.66.54.47,1,0
33,4,Male,Labour Party,Support EU Integration,Misreporting Funds,1,1,1,1,2,1,4,1,3,3,5.66.54.47,1,0
33,4,Male,Liberal Democrats,Neutral,Plagiarism,0,1,1,1,2,1,4,1,3,3,5.66.54.47,1,0
33,5,Male,Labour Party,Support EU Integration,No Scandal,1,1,1,1,2,1,4,1,3,3,5.66.54.47,1,0
33,5,Female,Conservative Party,Support EU Integration,Having an Extramarital Affair,0,1,1,1,2,1,4,1,3,3,5.66.54.47,1,0
33,6,Female,Conservative Party,Support EU Integration,Sexual Harassment,0,1,1,1,2,1,4,1,3,3,5.66.54.47,1,0
33,6,Male,Liberal Democrats,Support EU Integration,No Scandal,1,1,1,1,2,1,4,1,3,3,5.66.54.47,1,0
34,1,Male,Liberal Democrats,Neutral,No Scandal,1,1,1,1,1,1,4,1,2,4,155.245.43.5,1,0
34,1,Female,Conservative Party,Support EU Integration,Having an Extramarital Affair,0,1,1,1,1,1,4,1,2,4,155.245.43.5,1,0
34,2,Male,Conservative Party,Support EU Integration,Plagiarism,1,1,1,1,1,1,4,1,2,4,155.245.43.5,1,0
34,2,Male,Labour Party,Neutral,Misreporting Funds,0,1,1,1,1,1,4,1,2,4,155.245.43.5,1,0
34,3,Male,Liberal Democrats,Neutral,Having an Extramarital Affair,0,1,1,1,1,1,4,1,2,4,155.245.43.5,1,0
34,3,Male,Conservative Party,Neutral,No Scandal,1,1,1,1,1,1,4,1,2,4,155.245.43.5,1,0
34,4,Female,Conservative Party,Neutral,Sexual Harassment,0,1,1,1,1,1,4,1,2,4,155.245.43.5,1,0
34,4,Female,Labour Party,Support EU Integration,Having an Extramarital Affair,1,1,1,1,1,1,4,1,2,4,155.245.43.5,1,0
34,5,Male,Liberal Democrats,Neutral,Sexual Harassment,1,1,1,1,1,1,4,1,2,4,155.245.43.5,1,0
34,5,Female,Liberal Democrats,Oppose EU Integration,Plagiarism,0,1,1,1,1,1,4,1,2,4,155.245.43.5,1,0
34,6,Female,Liberal Democrats,Neutral,Having an Extramarital Affair,1,1,1,1,1,1,4,1,2,4,155.245.43.5,1,0
34,6,Female,Liberal Democrats,Oppose EU Integration,Sexual Harassment,0,1,1,1,1,1,4,1,2,4,155.245.43.5,1,0
35,1,Male,Labour Party,Support EU Integration,No Scandal,1,1,1,1,4,7,0,1,1,3,82.153.105.239,1,0
35,1,Female,Conservative Party,Support EU Integration,Plagiarism,0,1,1,1,4,7,0,1,1,3,82.153.105.239,1,0
35,2,Male,Labour Party,Oppose EU Integration,Plagiarism,0,1,1,1,4,7,0,1,1,3,82.153.105.239,1,0
35,2,Female,Liberal Democrats,Neutral,Plagiarism,1,1,1,1,4,7,0,1,1,3,82.153.105.239,1,0
35,3,Female,Conservative Party,Support EU Integration,Plagiarism,1,1,1,1,4,7,0,1,1,3,82.153.105.239,1,0
35,3,Female,Conservative Party,Oppose EU Integration,Plagiarism,0,1,1,1,4,7,0,1,1,3,82.153.105.239,1,0
35,4,Female,Liberal Democrats,Support EU Integration,Sexual Harassment,1,1,1,1,4,7,0,1,1,3,82.153.105.239,1,0
35,4,Female,Liberal Democrats,Oppose EU Integration,No Scandal,0,1,1,1,4,7,0,1,1,3,82.153.105.239,1,0
35,5,Female,Liberal Democrats,Neutral,Misreporting Funds,1,1,1,1,4,7,0,1,1,3,82.153.105.239,1,0
35,5,Female,Liberal Democrats,Neutral,Misreporting Funds,0,1,1,1,4,7,0,1,1,3,82.153.105.239,1,0
35,6,Female,Labour Party,Support EU Integration,No Scandal,1,1,1,1,4,7,0,1,1,3,82.153.105.239,1,0
35,6,Male,Liberal Democrats,Neutral,No Scandal,0,1,1,1,4,7,0,1,1,3,82.153.105.239,1,0
36,1,Female,Liberal Democrats,Oppose EU Integration,Sexual Harassment,0,1,1,1,4,5,2,1,6,2,86.1.185.63,1,0
36,1,Female,Labour Party,Support EU Integration,Sexual Harassment,1,1,1,1,4,5,2,1,6,2,86.1.185.63,1,0
36,2,Female,Liberal Democrats,Support EU Integration,No Scandal,1,1,1,1,4,5,2,1,6,2,86.1.185.63,1,0
36,2,Male,Labour Party,Support EU Integration,No Scandal,0,1,1,1,4,5,2,1,6,2,86.1.185.63,1,0
36,3,Male,Liberal Democrats,Neutral,Having an Extramarital Affair,1,1,1,1,4,5,2,1,6,2,86.1.185.63,1,0
36,3,Male,Conservative Party,Oppose EU Integration,Sexual Harassment,0,1,1,1,4,5,2,1,6,2,86.1.185.63,1,0
36,4,Female,Labour Party,Oppose EU Integration,Plagiarism,1,1,1,1,4,5,2,1,6,2,86.1.185.63,1,0
36,4,Female,Labour Party,Neutral,Plagiarism,0,1,1,1,4,5,2,1,6,2,86.1.185.63,1,0
36,5,Male,Liberal Democrats,Neutral,Sexual Harassment,0,1,1,1,4,5,2,1,6,2,86.1.185.63,1,0
36,5,Female,Liberal Democrats,Support EU Integration,Misreporting Funds,1,1,1,1,4,5,2,1,6,2,86.1.185.63,1,0
36,6,Female,Labour Party,Oppose EU Integration,Plagiarism,1,1,1,1,4,5,2,1,6,2,86.1.185.63,1,0
36,6,Female,Liberal Democrats,Support EU Integration,Misreporting Funds,0,1,1,1,4,5,2,1,6,2,86.1.185.63,1,0
37,1,Male,Conservative Party,Oppose EU Integration,Misreporting Funds,1,1,1,1,1,1,3,2,5,3,82.26.186.122,1,0
37,1,Male,Liberal Democrats,Support EU Integration,Plagiarism,0,1,1,1,1,1,3,2,5,3,82.26.186.122,1,0
37,2,Male,Conservative Party,Support EU Integration,Sexual Harassment,0,1,1,1,1,1,3,2,5,3,82.26.186.122,1,0
37,2,Female,Conservative Party,Support EU Integration,Plagiarism,1,1,1,1,1,1,3,2,5,3,82.26.186.122,1,0
37,3,Male,Liberal Democrats,Neutral,Having an Extramarital Affair,0,1,1,1,1,1,3,2,5,3,82.26.186.122,1,0
37,3,Male,Liberal Democrats,Oppose EU Integration,Plagiarism,1,1,1,1,1,1,3,2,5,3,82.26.186.122,1,0
37,4,Male,Liberal Democrats,Support EU Integration,Misreporting Funds,0,1,1,1,1,1,3,2,5,3,82.26.186.122,1,0
37,4,Male,Liberal Democrats,Neutral,Plagiarism,1,1,1,1,1,1,3,2,5,3,82.26.186.122,1,0
