StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1_First Click,Q1_Last Click,Q1_Page Submit,Q1_Click Count,Q2,Q3_First Click,Q3_Last Click,Q3_Page Submit,Q3_Click Count,Q4,F-1-1,F-1-1-1,F-1-2,F-1-1-2,F-1-3,F-1-1-3,F-1-4,F-1-1-4,F-1-5,F-1-1-5,F-1-6,F-1-1-6,F-1-7,F-1-1-7,F-1-2-1,F-1-2-2,F-1-2-3,F-1-2-4,F-1-2-5,F-1-2-6,F-1-2-7,F-2-1,F-2-1-1,F-2-2,F-2-1-2,F-2-3,F-2-1-3,F-2-4,F-2-1-4,F-2-5,F-2-1-5,F-2-6,F-2-1-6,F-2-7,F-2-1-7,F-2-2-1,F-2-2-2,F-2-2-3,F-2-2-4,F-2-2-5,F-2-2-6,F-2-2-7
2018-04-24 06:36:00,2018-04-24 06:36:12,IP Address,155.245.28.10,100,11,True,2018-04-24 06:36:12,R_3RlKup2JXoWCg1K,,,,,51.908599853516,0.9208984375,anonymous,EN,2.903,2.903,4.267,1,Minister 1,4.624,4.624,5.905,1,Minister 1,PM's Partisanship,Conservative Party,Gender,Female,EU Integration,Oppose EU Integration,PM's Scandal,Plagiarism,PM's Position in EU Integration,Neutral,Party Affiliation,Liberal Democrats,Scandal,Having an Extramarital Affair,Labour Party,Male,Support EU Integration,Misreporting Funds,Oppose EU Integration,Labour Party,Having an Extramarital Affair,PM's Partisanship,Labour Party,Gender,Male,EU Integration,Support EU Integration,PM's Scandal,Having an Extramarital Affair,PM's Position in EU Integration,Oppose EU Integration,Party Affiliation,Labour Party,Scandal,Sexual Harassment,Conservative Party,Male,Neutral,Misreporting Funds,Neutral,Liberal Democrats,Plagiarism
2018-04-24 06:36:16,2018-04-24 06:36:43,IP Address,155.245.28.9,100,26,True,2018-04-24 06:36:43,R_3hxNogA2BANKh7m,,,,,51.908599853516,0.9208984375,anonymous,EN,10.179,10.179,11.693,1,Minister 1,13.995,13.995,14.936,1,Minister 1,Scandal,Having an Extramarital Affair,PM's Partisanship,Conservative Party,Party Affiliation,Liberal Democrats,Gender,Male,EU Integration,Neutral,PM's Position in EU Integration,Neutral,PM's Scandal,Plagiarism,Having an Extramarital Affair,Conservative Party,Conservative Party,Male,Neutral,Neutral,Sexual Harassment,Scandal,Plagiarism,PM's Partisanship,Labour Party,Party Affiliation,Labour Party,Gender,Female,EU Integration,Oppose EU Integration,PM's Position in EU Integration,Neutral,PM's Scandal,Sexual Harassment,Sexual Harassment,Conservative Party,Conservative Party,Female,Neutral,Oppose EU Integration,Sexual Harassment
2018-04-24 06:36:12,2018-04-24 06:37:02,IP Address,155.245.28.4,100,49,True,2018-04-24 06:37:02,R_1zEmuhJAkRbHfmp,,,,,51.908599853516,0.9208984375,anonymous,EN,27.005,27.005,31.929,1,Minister 2,16.945,16.945,18.74,1,Minister 2,Scandal,Having an Extramarital Affair,PM's Scandal,Plagiarism,Gender,Male,EU Integration,Oppose EU Integration,Party Affiliation,Liberal Democrats,PM's Partisanship,Conservative Party,PM's Position in EU Integration,Neutral,No Scandal,Sexual Harassment,Male,Oppose EU Integration,Liberal Democrats,Conservative Party,Support EU Integration,Scandal,Plagiarism,PM's Scandal,Sexual Harassment,Gender,Male,EU Integration,Support EU Integration,Party Affiliation,Liberal Democrats,PM's Partisanship,Conservative Party,PM's Position in EU Integration,Oppose EU Integration,Having an Extramarital Affair,No Scandal,Female,Support EU Integration,Liberal Democrats,Conservative Party,Support EU Integration
2018-04-24 06:37:17,2018-04-24 06:37:42,IP Address,155.245.28.12,100,24,True,2018-04-24 06:37:43,R_2q2UVFOau679ffP,,,,,51.908599853516,0.9208984375,anonymous,EN,11.157,11.157,11.797,1,Minister 2,11.403,11.403,12.54,1,Minister 1,Scandal,Sexual Harassment,PM's Partisanship,Conservative Party,PM's Position in EU Integration,Oppose EU Integration,EU Integration,Neutral,PM's Scandal,Plagiarism,Gender,Female,Party Affiliation,Liberal Democrats,No Scandal,Conservative Party,Neutral,Oppose EU Integration,Misreporting Funds,Male,Conservative Party,Scandal,Sexual Harassment,PM's Partisanship,Conservative Party,PM's Position in EU Integration,Neutral,EU Integration,Oppose EU Integration,PM's Scandal,Misreporting Funds,Gender,Male,Party Affiliation,Conservative Party,Plagiarism,Conservative Party,Neutral,Support EU Integration,Misreporting Funds,Female,Liberal Democrats
2018-04-24 06:37:44,2018-04-24 06:38:29,IP Address,155.245.28.2,100,44,True,2018-04-24 06:38:29,R_2y7xFSsxYxDA2rG,,,,,51.908599853516,0.9208984375,anonymous,EN,29.914,29.914,30.977,1,Minister 2,12.814,12.814,14.098,1,Minister 1,Scandal,Having an Extramarital Affair,EU Integration,Oppose EU Integration,PM's Position in EU Integration,Oppose EU Integration,PM's Scandal,Sexual Harassment,PM's Partisanship,Conservative Party,Gender,Male,Party Affiliation,Conservative Party,Sexual Harassment,Support EU Integration,Support EU Integration,No Scandal,Conservative Party,Male,Conservative Party,Scandal,No Scandal,EU Integration,Support EU Integration,PM's Position in EU Integration,Neutral,PM's Scandal,Plagiarism,PM's Partisanship,Labour Party,Gender,Male,Party Affiliation,Labour Party,No Scandal,Support EU Integration,Support EU Integration,Misreporting Funds,Conservative Party,Female,Conservative Party
2018-04-24 06:37:41,2018-04-24 06:38:46,IP Address,155.245.28.8,100,65,True,2018-04-24 06:38:47,R_3373LVUz10K3KYN,,,,,51.908599853516,0.9208984375,anonymous,EN,12.735,12.735,38.445,1,Minister 2,25.292,25.292,27.358,1,Minister 1,Gender,Male,PM's Position in EU Integration,Neutral,PM's Scandal,Having an Extramarital Affair,Party Affiliation,Conservative Party,Scandal,No Scandal,PM's Partisanship,Conservative Party,EU Integration,Neutral,Female,Support EU Integration,Sexual Harassment,Conservative Party,Having an Extramarital Affair,Conservative Party,Support EU Integration,Gender,Female,PM's Position in EU Integration,Neutral,PM's Scandal,Plagiarism,Party Affiliation,Liberal Democrats,Scandal,Plagiarism,PM's Partisanship,Conservative Party,EU Integration,Support EU Integration,Male,Oppose EU Integration,Having an Extramarital Affair,Liberal Democrats,Having an Extramarital Affair,Conservative Party,Support EU Integration
2018-04-24 06:38:09,2018-04-24 06:38:53,IP Address,155.245.28.11,100,43,True,2018-04-24 06:38:53,R_2EplkKGESWxSNHz,,,,,51.908599853516,0.9208984375,anonymous,EN,28.477,28.477,30.083,1,Minister 2,10.579,10.579,14.857,1,Minister 1,PM's Partisanship,Conservative Party,EU Integration,Neutral,PM's Position in EU Integration,Support EU Integration,Gender,Female,PM's Scandal,Plagiarism,Scandal,No Scandal,Party Affiliation,Liberal Democrats,Conservative Party,Oppose EU Integration,Support EU Integration,Female,Sexual Harassment,No Scandal,Liberal Democrats,PM's Partisanship,Conservative Party,EU Integration,Oppose EU Integration,PM's Position in EU Integration,Neutral,Gender,Female,PM's Scandal,Misreporting Funds,Scandal,Plagiarism,Party Affiliation,Liberal Democrats,Labour Party,Support EU Integration,Neutral,Male,Misreporting Funds,No Scandal,Labour Party
2018-04-25 03:03:57,2018-04-25 03:04:24,IP Address,155.245.28.4,100,26,True,2018-04-25 03:04:25,R_3mdYQReGo1BZLVT,,,,,51.908599853516,0.9208984375,anonymous,EN,18.193,18.193,20.232,1,Minister 2,5.144,5.144,6.553,1,Minister 2,Scandal,No Scandal,Gender,Male,Party Affiliation,Liberal Democrats,PM's Partisanship,Conservative Party,PM's Position in EU Integration,Neutral,EU Integration,Support EU Integration,PM's Scandal,Sexual Harassment,Plagiarism,Male,Liberal Democrats,Conservative Party,Support EU Integration,Support EU Integration,Sexual Harassment,Scandal,Misreporting Funds,Gender,Male,Party Affiliation,Conservative Party,PM's Partisanship,Conservative Party,PM's Position in EU Integration,Oppose EU Integration,EU Integration,Oppose EU Integration,PM's Scandal,Having an Extramarital Affair,No Scandal,Female,Labour Party,Labour Party,Support EU Integration,Neutral,Having an Extramarital Affair
2018-04-25 03:05:03,2018-04-25 03:05:20,IP Address,155.245.28.2,100,16,True,2018-04-25 03:05:20,R_3nVoW8YjR0Ij799,,,,,51.908599853516,0.9208984375,anonymous,EN,2.935,2.935,4.165,1,Minister 2,7.086,7.086,10.115,1,Minister 2,PM's Position in EU Integration,Neutral,PM's Scandal,Plagiarism,PM's Partisanship,Conservative Party,Party Affiliation,Conservative Party,Gender,Male,Scandal,Plagiarism,EU Integration,Support EU Integration,Support EU Integration,Sexual Harassment,Labour Party,Labour Party,Female,Sexual Harassment,Neutral,PM's Position in EU Integration,Support EU Integration,PM's Scandal,Plagiarism,PM's Partisanship,Labour Party,Party Affiliation,Labour Party,Gender,Female,Scandal,Sexual Harassment,EU Integration,Neutral,Neutral,Having an Extramarital Affair,Labour Party,Labour Party,Female,Plagiarism,Neutral
2018-04-25 03:06:59,2018-04-25 03:07:22,IP Address,155.245.28.8,100,22,True,2018-04-25 03:07:23,R_3hFtieqRH1VlIH0,,,,,51.908599853516,0.9208984375,anonymous,EN,12.401,12.401,14.285,1,Minister 1,7.086,7.086,8.546,1,Minister 1,PM's Scandal,Having an Extramarital Affair,PM's Position in EU Integration,Oppose EU Integration,EU Integration,Support EU Integration,PM's Partisanship,Labour Party,Scandal,Misreporting Funds,Gender,Male,Party Affiliation,Labour Party,Misreporting Funds,Oppose EU Integration,Neutral,Labour Party,Having an Extramarital Affair,Female,Labour Party,PM's Scandal,Misreporting Funds,PM's Position in EU Integration,Oppose EU Integration,EU Integration,Support EU Integration,PM's Partisanship,Conservative Party,Scandal,Misreporting Funds,Gender,Female,Party Affiliation,Liberal Democrats,Sexual Harassment,Oppose EU Integration,Neutral,Conservative Party,No Scandal,Female,Liberal Democrats
2018-04-25 04:01:59,2018-04-25 04:02:30,IP Address,155.245.28.2,100,30,True,2018-04-25 04:02:31,R_us12kXJqVi7muxH,,,,,51.908599853516,0.9208984375,anonymous,EN,19.232,19.232,20.096,1,Minister 2,0.196,10.546,11.194,2,Minister 2,PM's Partisanship,Labour Party,PM's Position in EU Integration,Support EU Integration,PM's Scandal,Sexual Harassment,Scandal,No Scandal,EU Integration,Neutral,Gender,Female,Party Affiliation,Labour Party,Labour Party,Support EU Integration,Plagiarism,Having an Extramarital Affair,Neutral,Female,Labour Party,PM's Partisanship,Conservative Party,PM's Position in EU Integration,Neutral,PM's Scandal,Having an Extramarital Affair,Scandal,Sexual Harassment,EU Integration,Support EU Integration,Gender,Female,Party Affiliation,Liberal Democrats,Conservative Party,Oppose EU Integration,Having an Extramarital Affair,Plagiarism,Oppose EU Integration,Male,Liberal Democrats
2018-04-25 04:09:16,2018-04-25 04:10:15,IP Address,155.245.28.4,100,58,True,2018-04-25 04:10:15,R_2DV8AsqtTqMmEpk,,,,,51.908599853516,0.9208984375,anonymous,EN,27.781,27.781,28.654,1,Minister 1,6.306,6.306,10.112,1,Minister 1,Gender,Male,PM's Position in EU Integration,Oppose EU Integration,EU Integration,Neutral,PM's Partisanship,Labour Party,Party Affiliation,Labour Party,Scandal,Misreporting Funds,PM's Scandal,No Scandal,Male,Neutral,Neutral,Labour Party,Labour Party,Misreporting Funds,Sexual Harassment,Gender,Female,PM's Position in EU Integration,Support EU Integration,EU Integration,Neutral,PM's Partisanship,Conservative Party,Party Affiliation,Liberal Democrats,Scandal,Misreporting Funds,PM's Scandal,No Scandal,Male,Oppose EU Integration,Oppose EU Integration,Conservative Party,Liberal Democrats,No Scandal,No Scandal
2018-04-25 04:15:42,2018-04-25 04:16:24,IP Address,155.245.28.8,100,41,True,2018-04-25 04:16:25,R_20YSbcSmnr1d4nd,,,,,51.908599853516,0.9208984375,anonymous,EN,18.126,18.126,19.274,1,Minister 1,21.972,21.972,22.964,1,Minister 2,PM's Scandal,Plagiarism,EU Integration,Oppose EU Integration,PM's Partisanship,Labour Party,Party Affiliation,Labour Party,Scandal,Sexual Harassment,PM's Position in EU Integration,Support EU Integration,Gender,Male,Misreporting Funds,Neutral,Labour Party,Labour Party,Having an Extramarital Affair,Neutral,Male,PM's Scandal,Sexual Harassment,EU Integration,Support EU Integration,PM's Partisanship,Conservative Party,Party Affiliation,Conservative Party,Scandal,No Scandal,PM's Position in EU Integration,Neutral,Gender,Male,Plagiarism,Oppose EU Integration,Conservative Party,Liberal Democrats,Having an Extramarital Affair,Oppose EU Integration,Female
2018-04-25 04:36:45,2018-04-25 04:37:21,IP Address,155.245.28.9,100,35,True,2018-04-25 04:37:22,R_1Ne83BV4taFWkTz,,,,,51.908599853516,0.9208984375,anonymous,EN,8.116,8.116,8.992,1,Minister 2,11.606,26.337,26.916,2,Minister 1,PM's Scandal,Misreporting Funds,EU Integration,Neutral,Party Affiliation,Labour Party,Gender,Male,PM's Partisanship,Labour Party,Scandal,Having an Extramarital Affair,PM's Position in EU Integration,Oppose EU Integration,No Scandal,Neutral,Labour Party,Female,Labour Party,No Scandal,Support EU Integration,PM's Scandal,No Scandal,EU Integration,Neutral,Party Affiliation,Labour Party,Gender,Male,PM's Partisanship,Labour Party,Scandal,Misreporting Funds,PM's Position in EU Integration,Oppose EU Integration,Plagiarism,Support EU Integration,Conservative Party,Female,Conservative Party,Plagiarism,Oppose EU Integration
2018-04-25 04:36:48,2018-04-25 04:37:38,IP Address,155.245.28.10,100,49,True,2018-04-25 04:37:38,R_24JgBGlQSgrsqG4,,,,,51.908599853516,0.9208984375,anonymous,EN,21.886,21.886,22.647,1,Minister 2,5.211,5.211,6.105,1,Minister 2,PM's Partisanship,Labour Party,Party Affiliation,Labour Party,Scandal,Misreporting Funds,PM's Position in EU Integration,Oppose EU Integration,PM's Scandal,Plagiarism,Gender,Male,EU Integration,Support EU Integration,Conservative Party,Liberal Democrats,Plagiarism,Support EU Integration,Having an Extramarital Affair,Male,Support EU Integration,PM's Partisanship,Conservative Party,Party Affiliation,Conservative Party,Scandal,Sexual Harassment,PM's Position in EU Integration,Neutral,PM's Scandal,Misreporting Funds,Gender,Male,EU Integration,Neutral,Conservative Party,Conservative Party,Misreporting Funds,Oppose EU Integration,Misreporting Funds,Female,Oppose EU Integration
2018-04-25 04:37:41,2018-04-25 04:38:33,IP Address,155.245.28.8,100,51,True,2018-04-25 04:38:33,R_3PiJ5dbajJviTVT,,,,,51.908599853516,0.9208984375,anonymous,EN,15.56,15.56,16.993,1,Minister 2,24.969,24.969,36.839,1,Minister 1,EU Integration,Oppose EU Integration,PM's Position in EU Integration,Oppose EU Integration,Scandal,Having an Extramarital Affair,Gender,Female,PM's Scandal,Misreporting Funds,PM's Partisanship,Conservative Party,Party Affiliation,Conservative Party,Oppose EU Integration,Neutral,Misreporting Funds,Male,No Scandal,Labour Party,Labour Party,EU Integration,Neutral,PM's Position in EU Integration,Oppose EU Integration,Scandal,Plagiarism,Gender,Female,PM's Scandal,No Scandal,PM's Partisanship,Labour Party,Party Affiliation,Labour Party,Neutral,Support EU Integration,No Scandal,Female,Having an Extramarital Affair,Conservative Party,Conservative Party
2018-04-25 05:01:48,2018-04-25 05:02:08,IP Address,155.245.28.4,100,19,True,2018-04-25 05:02:08,R_SZVeeYsRs7DD9CN,,,,,51.908599853516,0.9208984375,anonymous,EN,11.482,11.482,12.356,1,Minister 1,3.586,3.586,6,1,Minister 1,PM's Partisanship,Labour Party,Scandal,Misreporting Funds,Gender,Female,EU Integration,Support EU Integration,PM's Position in EU Integration,Neutral,Party Affiliation,Labour Party,PM's Scandal,No Scandal,Conservative Party,Sexual Harassment,Male,Support EU Integration,Oppose EU Integration,Liberal Democrats,Having an Extramarital Affair,PM's Partisanship,Conservative Party,Scandal,Misreporting Funds,Gender,Female,EU Integration,Neutral,PM's Position in EU Integration,Neutral,Party Affiliation,Liberal Democrats,PM's Scandal,Misreporting Funds,Conservative Party,Plagiarism,Female,Neutral,Neutral,Liberal Democrats,No Scandal
2018-04-25 05:03:47,2018-04-25 05:04:08,IP Address,155.245.28.2,100,21,True,2018-04-25 05:04:08,R_2P2158PiBrKv2q6,,,,,51.908599853516,0.9208984375,anonymous,EN,6.01,6.01,7.664,1,Minister 1,10.164,10.164,13.323,1,Minister 2,EU Integration,Support EU Integration,PM's Partisanship,Conservative Party,Party Affiliation,Conservative Party,PM's Position in EU Integration,Oppose EU Integration,Scandal,Plagiarism,PM's Scandal,No Scandal,Gender,Male,Oppose EU Integration,Conservative Party,Liberal Democrats,Oppose EU Integration,Plagiarism,Sexual Harassment,Male,EU Integration,Support EU Integration,PM's Partisanship,Conservative Party,Party Affiliation,Liberal Democrats,PM's Position in EU Integration,Neutral,Scandal,Having an Extramarital Affair,PM's Scandal,No Scandal,Gender,Male,Neutral,Conservative Party,Liberal Democrats,Support EU Integration,Misreporting Funds,Plagiarism,Female
2018-04-25 05:37:09,2018-04-25 05:37:37,IP Address,155.245.28.11,100,27,True,2018-04-25 05:37:38,R_qONJ5wVEq20crFD,,,,,51.908599853516,0.9208984375,anonymous,EN,14.625,15.721,16.01,2,Minister 2,10.461,10.461,11.411,1,Minister 1,EU Integration,Oppose EU Integration,Scandal,Misreporting Funds,PM's Scandal,Having an Extramarital Affair,PM's Partisanship,Conservative Party,Party Affiliation,Conservative Party,Gender,Male,PM's Position in EU Integration,Neutral,Support EU Integration,Plagiarism,Plagiarism,Conservative Party,Liberal Democrats,Female,Neutral,EU Integration,Support EU Integration,Scandal,Having an Extramarital Affair,PM's Scandal,Having an Extramarital Affair,PM's Partisanship,Conservative Party,Party Affiliation,Liberal Democrats,Gender,Male,PM's Position in EU Integration,Oppose EU Integration,Oppose EU Integration,Having an Extramarital Affair,Plagiarism,Labour Party,Labour Party,Female,Oppose EU Integration
2018-04-25 05:37:54,2018-04-25 05:38:25,IP Address,155.245.28.4,100,31,True,2018-04-25 05:38:26,R_3KJxFIivxyz7zmk,,,,,51.908599853516,0.9208984375,anonymous,EN,14.351,14.351,15.566,1,Minister 1,14.48,14.48,15.848,1,Minister 1,Gender,Male,EU Integration,Support EU Integration,Party Affiliation,Liberal Democrats,PM's Scandal,Plagiarism,PM's Position in EU Integration,Support EU Integration,PM's Partisanship,Conservative Party,Scandal,Plagiarism,Male,Support EU Integration,Labour Party,Plagiarism,Oppose EU Integration,Labour Party,Plagiarism,Gender,Male,EU Integration,Support EU Integration,Party Affiliation,Conservative Party,PM's Scandal,Having an Extramarital Affair,PM's Position in EU Integration,Support EU Integration,PM's Partisanship,Conservative Party,Scandal,Having an Extramarital Affair,Male,Oppose EU Integration,Conservative Party,Misreporting Funds,Support EU Integration,Conservative Party,Sexual Harassment
2018-04-25 05:37:54,2018-04-25 05:38:41,IP Address,155.245.28.8,100,47,True,2018-04-25 05:38:42,R_W1CK9B5FLw7MQP7,,,,,51.908599853516,0.9208984375,anonymous,EN,9.223,9.223,10.697,1,Minister 2,36.682,36.682,37.564,1,Minister 1,Scandal,Misreporting Funds,Gender,Female,PM's Position in EU Integration,Neutral,EU Integration,Oppose EU Integration,Party Affiliation,Labour Party,PM's Partisanship,Labour Party,PM's Scandal,Sexual Harassment,Misreporting Funds,Female,Neutral,Neutral,Conservative Party,Conservative Party,Misreporting Funds,Scandal,Misreporting Funds,Gender,Female,PM's Position in EU Integration,Support EU Integration,EU Integration,Support EU Integration,Party Affiliation,Liberal Democrats,PM's Partisanship,Conservative Party,PM's Scandal,No Scandal,Sexual Harassment,Female,Support EU Integration,Neutral,Liberal Democrats,Conservative Party,Misreporting Funds
2018-04-25 05:38:27,2018-04-25 05:39:05,IP Address,155.245.28.10,100,37,True,2018-04-25 05:39:05,R_3mkQUeLCQWCb5Qp,,,,,51.908599853516,0.9208984375,anonymous,EN,25.23,25.23,26.179,1,Minister 2,11.081,11.081,11.921,1,Minister 2,Party Affiliation,Liberal Democrats,PM's Partisanship,Conservative Party,Scandal,Misreporting Funds,PM's Scandal,No Scandal,PM's Position in EU Integration,Neutral,EU Integration,Support EU Integration,Gender,Male,Labour Party,Labour Party,Misreporting Funds,Misreporting Funds,Oppose EU Integration,Oppose EU Integration,Female,Party Affiliation,Conservative Party,PM's Partisanship,Conservative Party,Scandal,Sexual Harassment,PM's Scandal,Misreporting Funds,PM's Position in EU Integration,Neutral,EU Integration,Support EU Integration,Gender,Female,Labour Party,Labour Party,No Scandal,Misreporting Funds,Neutral,Neutral,Male
