IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q3_First Click,Q3_Last Click,Q3_Page Submit,Q3_Click Count,Q4,Q5_First Click,Q5_Last Click,Q5_Page Submit,Q5_Click Count,Q6,F-1-1,F-1-1-1,F-1-2,F-1-1-2,F-1-3,F-1-1-3,F-1-4,F-1-1-4,F-1-5,F-1-1-5,F-1-6,F-1-1-6,F-1-2-1,F-1-2-2,F-1-2-3,F-1-2-4,F-1-2-5,F-1-2-6,F-2-1,F-2-1-1,F-2-2,F-2-1-2,F-2-3,F-2-1-3,F-2-4,F-2-1-4,F-2-5,F-2-1-5,F-2-6,F-2-1-6,F-2-2-1,F-2-2-2,F-2-2-3,F-2-2-4,F-2-2-5,F-2-2-6
155.245.28.2,100,44,TRUE,2018/6/4 05:43,R_eF2Lc2ZCrGRwdXj,,,,,51.90859985,0.920898438,anonymous,EN,19.076,19.076,20.232,1,Prime Minister 1,24.776,24.776,25.813,1,Prime Minister 1,Scandal,Sexual Harassment,Gender,Male,Minister's Scandal,No Scandal,Minister's Partisanship,Labour Party,EU Integration,Support EU Integration,Party Affiliation,Labour Party,Sexual Harassment,Male,Sexual Harassment,Conservative Party,Oppose EU Integration,Conservative Party,Scandal,Having an Extranarital Affair,Gender,Female,Minister's Scandal,No Scandal,Minister's Partisanship,Liberal Democrats,EU Integration,Support EU Integration,Party Affiliation,Conservative Party,Having an Extranarital Affair,Male,Having an Extramarital Affair,Liberal Democrats,Support EU Integration,Conservative Party
155.245.28.32,100,67,TRUE,2018/6/4 05:43,R_OwJxaNgnUowwI0N,,,,,51.90859985,0.920898438,anonymous,EN,19.282,19.282,20.867,1,Prime Minister 1,47.358,47.358,48.283,1,Prime Minister 2,Minister's Partisanship,Labour Party,EU Integration,Support EU Integration,Gender,Female,Minister's Scandal,Having an Extramarital Affair,Party Affiliation,Labour Party,Scandal,Misreporting Funds,Liberal Democrats,Oppose EU Integration,Male,Sexual Harassment,Conservative Party,No Scandal,Minister's Partisanship,Conservative Party,EU Integration,Neutral,Gender,Male,Minister's Scandal,No Scandal,Party Affiliation,Conservative Party,Scandal,Sexual Harassment,Conservative Party,Support EU Integration,Female,Sexual Harassment,Conservative Party,No Scandal
155.245.28.37,100,34,TRUE,2018/6/4 05:44,R_2zbzgeYl7HuzBHl,,,,,51.90859985,0.920898438,anonymous,EN,18.162,18.162,19.808,1,Prime Minister 2,14.836,14.836,15.873,1,Prime Minister 2,Gender,Female,Minister's Partisanship,Conservative Party,Scandal,Misreporting Funds,Minister's Scandal,No Scandal,Party Affiliation,Conservative Party,EU Integration,Oppose EU Integration,Female,Labour Party,No Scandal,Sexual Harassment,Labour Party,Support EU Integration,Gender,Female,Minister's Partisanship,Liberal Democrats,Scandal,Misreporting Funds,Minister's Scandal,Sexual Harassment,Party Affiliation,Conservative Party,EU Integration,Neutral,Female,Labour Party,Sexual Harassment,No Scandal,Labour Party,Support EU Integration
155.245.28.25,100,18,TRUE,2018/6/4 05:44,R_2uX0YjCdMw497yJ,,,,,51.90859985,0.920898438,anonymous,EN,13.56,13.56,14.825,1,Prime Minister 1,2.337,2.337,3.343,1,Prime Minister 2,Party Affiliation,Conservative Party,Gender,Female,EU Integration,Neutral,Minister's Scandal,No Scandal,Scandal,Misreporting Funds,Minister's Partisanship,Conservative Party,Conservative Party,Male,Support EU Integration,Sexual Harassment,No Scandal,Liberal Democrats,Party Affiliation,Labour Party,Gender,Male,EU Integration,Neutral,Minister's Scandal,Sexual Harassment,Scandal,Sexual Harassment,Minister's Partisanship,Labour Party,Conservative Party,Female,Support EU Integration,Plagiarism,Misreporting Funds,Conservative Party
155.245.28.36,100,21,TRUE,2018/6/4 05:44,R_2VQjBBhPqSpXaMI,,,,,51.90859985,0.920898438,anonymous,EN,8.702,8.702,10.658,1,Prime Minister 2,8.478,8.478,10.196,1,Prime Minister 2,Gender,Male,Party Affiliation,Conservative Party,Minister's Scandal,Sexual Harassment,EU Integration,Neutral,Scandal,Having an Extranarital Affair,Minister's Partisanship,Conservative Party,Male,Conservative Party,No Scandal,Support EU Integration,Plagiarism,Conservative Party,Gender,Female,Party Affiliation,Conservative Party,Minister's Scandal,Having an Extramarital Affair,EU Integration,Support EU Integration,Scandal,Having an Extranarital Affair,Minister's Partisanship,Conservative Party,Female,Conservative Party,No Scandal,Neutral,Misreporting Funds,Liberal Democrats
155.245.28.20,100,15,TRUE,2018/6/4 06:06,R_9vo5iGj6TBXDLBn,,,,,51.90859985,0.920898438,anonymous,EN,7.565,7.565,8.786,1,Prime Minister 1,4.639,4.639,6.103,1,Prime Minister 2,Scandal,No Scandal,Party Affiliation,Conservative Party,Minister's Scandal,No Scandal,Gender,Male,Minister's Partisanship,Conservative Party,EU Integration,Support EU Integration,Misreporting Funds,Conservative Party,Having an Extramarital Affair,Male,Conservative Party,Neutral,Scandal,Misreporting Funds,Party Affiliation,Labour Party,Minister's Scandal,Sexual Harassment,Gender,Male,Minister's Partisanship,Labour Party,EU Integration,Support EU Integration,Plagiarism,Conservative Party,No Scandal,Female,Liberal Democrats,Neutral
155.245.28.2,100,19,TRUE,2018/6/4 06:06,R_25EGY3xaMkFKdXg,,,,,51.90859985,0.920898438,anonymous,EN,7.474,7.474,8.235,1,Prime Minister 2,10.614,10.614,11.258,1,Prime Minister 2,Minister's Scandal,Sexual Harassment,Gender,Female,Scandal,Having an Extranarital Affair,Party Affiliation,Conservative Party,Minister's Partisanship,Conservative Party,EU Integration,Oppose EU Integration,Having an Extramarital Affair,Male,Sexual Harassment,Labour Party,Labour Party,Neutral,Minister's Scandal,Misreporting Funds,Gender,Female,Scandal,Misreporting Funds,Party Affiliation,Labour Party,Minister's Partisanship,Labour Party,EU Integration,Oppose EU Integration,No Scandal,Female,No Scandal,Conservative Party,Conservative Party,Oppose EU Integration
155.245.28.4,100,37,TRUE,2018/6/4 06:06,R_25Ej8JLzKllQeme,,,,,51.90859985,0.920898438,anonymous,EN,13.161,13.161,15.206,1,Prime Minister 2,21.945,21.945,23.02,1,Prime Minister 2,Scandal,Misreporting Funds,Gender,Male,Party Affiliation,Conservative Party,EU Integration,Oppose EU Integration,Minister's Partisanship,Liberal Democrats,Minister's Scandal,Plagiarism,No Scandal,Male,Labour Party,Support EU Integration,Labour Party,Plagiarism,Scandal,Misreporting Funds,Gender,Female,Party Affiliation,Conservative Party,EU Integration,Support EU Integration,Minister's Partisanship,Conservative Party,Minister's Scandal,Misreporting Funds,Sexual Harassment,Male,Labour Party,Neutral,Labour Party,Having an Extramarital Affair
155.245.28.22,100,21,TRUE,2018/6/4 06:07,R_2AS9RpTzIOCpLUI,,,,,51.90859985,0.920898438,anonymous,EN,12.432,12.432,13.626,1,Prime Minister 1,6.44,6.44,7.408,1,Prime Minister 2,Party Affiliation,Conservative Party,Gender,Female,Minister's Scandal,No Scandal,Scandal,Plagiarism,Minister's Partisanship,Liberal Democrats,EU Integration,Neutral,Conservative Party,Male,No Scandal,Plagiarism,Liberal Democrats,Neutral,Party Affiliation,Conservative Party,Gender,Male,Minister's Scandal,Sexual Harassment,Scandal,Sexual Harassment,Minister's Partisanship,Conservative Party,EU Integration,Neutral,Conservative Party,Male,Misreporting Funds,Plagiarism,Liberal Democrats,Neutral
155.245.28.14,100,22,TRUE,2018/6/4 06:07,R_1gu55xfJRZJm5ve,,,,,51.90859985,0.920898438,anonymous,EN,9.435,10.63,10.996,2,Prime Minister 1,10.285,10.285,11.361,1,Prime Minister 2,Minister's Partisanship,Conservative Party,Party Affiliation,Conservative Party,Gender,Female,Scandal,Having an Extranarital Affair,Minister's Scandal,Sexual Harassment,EU Integration,Neutral,Labour Party,Labour Party,Female,No Scandal,Sexual Harassment,Neutral,Minister's Partisanship,Liberal Democrats,Party Affiliation,Conservative Party,Gender,Female,Scandal,Sexual Harassment,Minister's Scandal,Having an Extramarital Affair,EU Integration,Oppose EU Integration,Labour Party,Labour Party,Female,Sexual Harassment,Plagiarism,Neutral
155.245.28.17,100,26,TRUE,2018/6/4 06:07,R_1BXiqZSiKAAJXSt,,,,,51.90859985,0.920898438,anonymous,EN,7.31,10.315,12.6,2,Prime Minister 2,4.816,12.435,13.714,3,Prime Minister 1,Minister's Scandal,Plagiarism,Minister's Partisanship,Labour Party,Party Affiliation,Labour Party,EU Integration,Neutral,Scandal,Misreporting Funds,Gender,Male,No Scandal,Liberal Democrats,Conservative Party,Oppose EU Integration,Misreporting Funds,Male,Minister's Scandal,Misreporting Funds,Minister's Partisanship,Conservative Party,Party Affiliation,Conservative Party,EU Integration,Oppose EU Integration,Scandal,Having an Extranarital Affair,Gender,Female,Having an Extramarital Affair,Liberal Democrats,Conservative Party,Oppose EU Integration,Plagiarism,Female
155.245.28.19,100,33,TRUE,2018/6/4 06:08,R_12QkKdkibKE6XJ4,,,,,51.90859985,0.920898438,anonymous,EN,12.31,12.31,14.023,1,Prime Minister 2,18.644,18.644,20.126,1,Prime Minister 1,Scandal,Sexual Harassment,Gender,Male,EU Integration,Neutral,Minister's Partisanship,Labour Party,Party Affiliation,Labour Party,Minister's Scandal,Sexual Harassment,Misreporting Funds,Male,Neutral,Liberal Democrats,Conservative Party,Plagiarism,Scandal,Misreporting Funds,Gender,Female,EU Integration,Support EU Integration,Minister's Partisanship,Conservative Party,Party Affiliation,Conservative Party,Minister's Scandal,Misreporting Funds,Misreporting Funds,Male,Neutral,Conservative Party,Conservative Party,Having an Extramarital Affair
155.245.28.11,100,22,TRUE,2018/6/4 06:08,R_2ydAhTINs3kFxyJ,,,,,51.90859985,0.920898438,anonymous,EN,8.032,8.032,9.187,1,Prime Minister 2,12.312,12.312,13.241,1,Prime Minister 2,Minister's Scandal,Misreporting Funds,Gender,Female,Party Affiliation,Conservative Party,Scandal,Plagiarism,Minister's Partisanship,Liberal Democrats,EU Integration,Neutral,No Scandal,Female,Conservative Party,Plagiarism,Conservative Party,Oppose EU Integration,Minister's Scandal,Misreporting Funds,Gender,Female,Party Affiliation,Conservative Party,Scandal,Misreporting Funds,Minister's Partisanship,Conservative Party,EU Integration,Support EU Integration,Plagiarism,Male,Conservative Party,No Scandal,Liberal Democrats,Support EU Integration
155.245.28.12,100,26,TRUE,2018/6/4 06:08,R_2dKqdLlsV7JXYT8,,,,,51.90859985,0.920898438,anonymous,EN,15.393,15.393,16.015,1,Prime Minister 2,9.325,9.325,10.117,1,Prime Minister 2,EU Integration,Neutral,Party Affiliation,Conservative Party,Gender,Male,Minister's Scandal,Having an Extramarital Affair,Minister's Partisanship,Liberal Democrats,Scandal,Having an Extranarital Affair,Support EU Integration,Conservative Party,Female,No Scandal,Conservative Party,No Scandal,EU Integration,Neutral,Party Affiliation,Conservative Party,Gender,Male,Minister's Scandal,Having an Extramarital Affair,Minister's Partisanship,Liberal Democrats,Scandal,Misreporting Funds,Support EU Integration,Conservative Party,Female,No Scandal,Liberal Democrats,Having an Extranarital Affair
155.245.28.10,100,20,TRUE,2018/6/4 06:09,R_3rVABFV3fCOnDRD,,,,,51.90859985,0.920898438,anonymous,EN,8.536,8.536,9.723,1,Prime Minister 2,6.219,6.219,9.69,1,Prime Minister 2,EU Integration,Neutral,Minister's Scandal,Misreporting Funds,Scandal,Having an Extranarital Affair,Party Affiliation,Labour Party,Gender,Male,Minister's Partisanship,Labour Party,Support EU Integration,Sexual Harassment,No Scandal,Conservative Party,Male,Liberal Democrats,EU Integration,Neutral,Minister's Scandal,Misreporting Funds,Scandal,Misreporting Funds,Party Affiliation,Conservative Party,Gender,Male,Minister's Partisanship,Conservative Party,Support EU Integration,Sexual Harassment,No Scandal,Conservative Party,Female,Liberal Democrats
155.245.28.13,100,37,TRUE,2018/6/4 06:11,R_23eI0ZIYstGqdJe,,,,,51.90859985,0.920898438,anonymous,EN,25.271,25.271,26.227,1,Prime Minister 2,10.591,10.591,11.568,1,Prime Minister 2,Scandal,Misreporting Funds,Minister's Partisanship,Liberal Democrats,Gender,Female,EU Integration,Neutral,Party Affiliation,Conservative Party,Minister's Scandal,Misreporting Funds,Misreporting Funds,Conservative Party,Male,Neutral,Conservative Party,No Scandal,Scandal,Misreporting Funds,Minister's Partisanship,Liberal Democrats,Gender,Female,EU Integration,Neutral,Party Affiliation,Conservative Party,Minister's Scandal,Misreporting Funds,Having an Extranarital Affair,Labour Party,Female,Support EU Integration,Labour Party,Sexual Harassment
155.245.28.9,100,85,TRUE,2018/6/4 06:13,R_1mwSs0l6qNCd1lU,,,,,51.90859985,0.920898438,anonymous,EN,29.958,29.958,31.254,1,Prime Minister 1,56.465,56.465,57.867,1,Prime Minister 1,Minister's Partisanship,Labour Party,Gender,Female,Minister's Scandal,Having an Extramarital Affair,Scandal,No Scandal,EU Integration,Oppose EU Integration,Party Affiliation,Labour Party,Conservative Party,Female,Having an Extramarital Affair,Having an Extranarital Affair,Oppose EU Integration,Conservative Party,Minister's Partisanship,Labour Party,Gender,Male,Minister's Scandal,Misreporting Funds,Scandal,Having an Extranarital Affair,EU Integration,Support EU Integration,Party Affiliation,Labour Party,Conservative Party,Female,Having an Extramarital Affair,Having an Extranarital Affair,Oppose EU Integration,Conservative Party
155.245.28.12,100,22,TRUE,2018/6/4 06:36,R_3J5gFv0AvDklvNX,,,,,51.90859985,0.920898438,anonymous,EN,5.788,5.788,7.936,1,Prime Minister 2,11.657,11.657,13.355,1,Prime Minister 1,EU Integration,Neutral,Gender,Female,Party Affiliation,Conservative Party,Scandal,Having an Extranarital Affair,Minister's Scandal,Sexual Harassment,Minister's Partisanship,Conservative Party,Support EU Integration,Male,Conservative Party,No Scandal,Having an Extramarital Affair,Conservative Party,EU Integration,Support EU Integration,Gender,Female,Party Affiliation,Conservative Party,Scandal,Misreporting Funds,Minister's Scandal,No Scandal,Minister's Partisanship,Conservative Party,Neutral,Male,Conservative Party,Misreporting Funds,Plagiarism,Conservative Party
155.245.28.9,100,24,TRUE,2018/6/4 06:36,R_O2rGHpQaJNJaxC9,,,,,51.90859985,0.920898438,anonymous,EN,15.86,17.349,18.326,2,Prime Minister 2,2.553,4.208,5.63,2,Prime Minister 1,Minister's Partisanship,Liberal Democrats,EU Integration,Oppose EU Integration,Scandal,Plagiarism,Gender,Female,Minister's Scandal,Having an Extramarital Affair,Party Affiliation,Conservative Party,Liberal Democrats,Oppose EU Integration,No Scandal,Male,Misreporting Funds,Conservative Party,Minister's Partisanship,Liberal Democrats,EU Integration,Support EU Integration,Scandal,Having an Extranarital Affair,Gender,Female,Minister's Scandal,Plagiarism,Party Affiliation,Conservative Party,Labour Party,Oppose EU Integration,Having an Extranarital Affair,Male,Misreporting Funds,Labour Party
155.245.28.4,100,20,TRUE,2018/6/4 06:37,R_6V7wea6kB8Jg9DX,,,,,51.90859985,0.920898438,anonymous,EN,9.906,9.906,11.041,1,Prime Minister 1,2.223,7.861,8.687,2,Prime Minister 2,Party Affiliation,Labour Party,Minister's Scandal,Having an Extramarital Affair,Minister's Partisanship,Labour Party,Gender,Male,Scandal,Having an Extranarital Affair,EU Integration,Support EU Integration,Labour Party,Sexual Harassment,Labour Party,Female,Having an Extranarital Affair,Neutral,Party Affiliation,Labour Party,Minister's Scandal,Misreporting Funds,Minister's Partisanship,Labour Party,Gender,Male,Scandal,Sexual Harassment,EU Integration,Support EU Integration,Conservative Party,No Scandal,Liberal Democrats,Male,Plagiarism,Support EU Integration
155.245.28.13,100,23,TRUE,2018/6/4 06:38,R_27sa4IhIi9LHIhT,,,,,51.90859985,0.920898438,anonymous,EN,4.778,4.778,6.139,1,Prime Minister 2,16.414,16.414,17.258,1,Prime Minister 2,EU Integration,Support EU Integration,Gender,Female,Minister's Scandal,Plagiarism,Scandal,No Scandal,Party Affiliation,Conservative Party,Minister's Partisanship,Conservative Party,Support EU Integration,Female,Having an Extramarital Affair,No Scandal,Labour Party,Labour Party,EU Integration,Neutral,Gender,Male,Minister's Scandal,No Scandal,Scandal,Plagiarism,Party Affiliation,Conservative Party,Minister's Partisanship,Conservative Party,Support EU Integration,Female,Having an Extramarital Affair,Sexual Harassment,Labour Party,Labour Party
155.245.28.11,100,58,TRUE,2018/6/4 06:39,R_2wzqGdeUaKJxoOX,,,,,51.90859985,0.920898438,anonymous,EN,29.868,29.868,30.812,1,Prime Minister 2,26.664,26.664,28.387,1,Prime Minister 2,EU Integration,Oppose EU Integration,Scandal,No Scandal,Gender,Female,Minister's Partisanship,Conservative Party,Minister's Scandal,Plagiarism,Party Affiliation,Conservative Party,Neutral,Misreporting Funds,Male,Labour Party,No Scandal,Labour Party,EU Integration,Neutral,Scandal,Sexual Harassment,Gender,Male,Minister's Partisanship,Labour Party,Minister's Scandal,Sexual Harassment,Party Affiliation,Labour Party,Oppose EU Integration,No Scandal,Female,Labour Party,No Scandal,Labour Party
155.245.28.2,100,30,TRUE,2018/6/4 06:42,R_1OuVZoWqwZBJV8H,,,,,51.90859985,0.920898438,anonymous,EN,17.988,17.988,19.126,1,Prime Minister 1,10.693,10.693,11.996,1,Prime Minister 1,Gender,Female,Minister's Partisanship,Conservative Party,Scandal,Sexual Harassment,EU Integration,Neutral,Minister's Scandal,Plagiarism,Party Affiliation,Conservative Party,Male,Conservative Party,Plagiarism,Neutral,Sexual Harassment,Conservative Party,Gender,Male,Minister's Partisanship,Conservative Party,Scandal,Having an Extranarital Affair,EU Integration,Neutral,Minister's Scandal,Plagiarism,Party Affiliation,Conservative Party,Female,Labour Party,Having an Extranarital Affair,Oppose EU Integration,Misreporting Funds,Labour Party
155.245.28.13,100,14,TRUE,2018/6/4 07:05,R_3Ptdxhwt7HZzwby,,,,,51.90859985,0.920898438,anonymous,EN,6.274,6.274,7.48,1,Prime Minister 2,4.881,4.881,6.636,1,Prime Minister 1,Party Affiliation,Conservative Party,Gender,Male,Scandal,Having an Extranarital Affair,EU Integration,Support EU Integration,Minister's Scandal,Plagiarism,Minister's Partisanship,Liberal Democrats,Conservative Party,Female,Plagiarism,Oppose EU Integration,No Scandal,Liberal Democrats,Party Affiliation,Conservative Party,Gender,Female,Scandal,No Scandal,EU Integration,Oppose EU Integration,Minister's Scandal,Plagiarism,Minister's Partisanship,Liberal Democrats,Conservative Party,Male,Sexual Harassment,Support EU Integration,Misreporting Funds,Conservative Party
155.245.28.16,100,46,TRUE,2018/6/4 07:07,R_1od6foH3h8TR5Os,,,,,51.90859985,0.920898438,anonymous,EN,25.949,25.949,26.979,1,Prime Minister 2,16.157,17.325,19.111,2,Prime Minister 1,Minister's Scandal,Having an Extramarital Affair,Gender,Male,Minister's Partisanship,Liberal Democrats,Party Affiliation,Conservative Party,EU Integration,Neutral,Scandal,Plagiarism,Misreporting Funds,Female,Liberal Democrats,Conservative Party,Support EU Integration,Having an Extranarital Affair,Minister's Scandal,No Scandal,Gender,Male,Minister's Partisanship,Conservative Party,Party Affiliation,Conservative Party,EU Integration,Support EU Integration,Scandal,Plagiarism,Plagiarism,Male,Conservative Party,Conservative Party,Oppose EU Integration,Having an Extranarital Affair
155.245.28.4,100,41,TRUE,2018/6/4 07:07,R_dgpJef6cN2vSmAh,,,,,51.90859985,0.920898438,anonymous,EN,36.999,36.999,37.879,1,Prime Minister 1,3.655,3.655,4.807,1,Prime Minister 1,Party Affiliation,Conservative Party,Minister's Scandal,Having an Extramarital Affair,Scandal,Plagiarism,EU Integration,Oppose EU Integration,Minister's Partisanship,Liberal Democrats,Gender,Female,Conservative Party,Misreporting Funds,Having an Extranarital Affair,Support EU Integration,Liberal Democrats,Male,Party Affiliation,Conservative Party,Minister's Scandal,Having an Extramarital Affair,Scandal,Plagiarism,EU Integration,Oppose EU Integration,Minister's Partisanship,Liberal Democrats,Gender,Male,Conservative Party,Sexual Harassment,Misreporting Funds,Neutral,Liberal Democrats,Male
155.245.28.8,100,31,TRUE,2018/6/4 07:09,R_2BsY9qoGxV2dPt0,,,,,51.90859985,0.920898438,anonymous,EN,9.286,9.286,13.147,1,Prime Minister 1,16.316,16.316,18.254,1,Prime Minister 2,Minister's Partisanship,Conservative Party,Party Affiliation,Conservative Party,Gender,Female,Scandal,Plagiarism,Minister's Scandal,No Scandal,EU Integration,Oppose EU Integration,Liberal Democrats,Conservative Party,Male,Sexual Harassment,Sexual Harassment,Neutral,Minister's Partisanship,Conservative Party,Party Affiliation,Conservative Party,Gender,Male,Scandal,Having an Extranarital Affair,Minister's Scandal,Sexual Harassment,EU Integration,Oppose EU Integration,Liberal Democrats,Conservative Party,Female,Misreporting Funds,Misreporting Funds,Support EU Integration
155.245.28.12,100,40,TRUE,2018/6/4 07:09,R_2TGb1gzoJnRm8xg,,,,,51.90859985,0.920898438,anonymous,EN,13.448,13.448,14.792,1,Prime Minister 2,24.335,24.335,25.651,1,Prime Minister 2,Gender,Male,Scandal,Having an Extranarital Affair,Party Affiliation,Conservative Party,Minister's Partisanship,Conservative Party,EU Integration,Neutral,Minister's Scandal,Having an Extramarital Affair,Female,Plagiarism,Labour Party,Labour Party,Support EU Integration,No Scandal,Gender,Female,Scandal,Misreporting Funds,Party Affiliation,Labour Party,Minister's Partisanship,Labour Party,EU Integration,Neutral,Minister's Scandal,Having an Extramarital Affair,Female,No Scandal,Labour Party,Labour Party,Oppose EU Integration,Having an Extramarital Affair
155.245.28.17,100,34,TRUE,2018/6/4 07:10,R_1FQx7IY8nVdlLTv,,,,,51.90859985,0.920898438,anonymous,EN,14.86,14.86,18.556,1,Prime Minister 1,12.999,12.999,16.332,1,Prime Minister 1,Minister's Scandal,Plagiarism,Scandal,Plagiarism,Gender,Female,EU Integration,Oppose EU Integration,Party Affiliation,Conservative Party,Minister's Partisanship,Liberal Democrats,Plagiarism,Sexual Harassment,Female,Neutral,Conservative Party,Liberal Democrats,Minister's Scandal,Misreporting Funds,Scandal,Misreporting Funds,Gender,Female,EU Integration,Oppose EU Integration,Party Affiliation,Conservative Party,Minister's Partisanship,Conservative Party,Misreporting Funds,Having an Extranarital Affair,Female,Oppose EU Integration,Conservative Party,Liberal Democrats
155.245.28.2,100,34,TRUE,2018/6/4 07:10,R_1Ke9d8OhmGIWr8y,,,,,51.90859985,0.920898438,anonymous,EN,24.437,24.437,25.355,1,Prime Minister 2,7.997,7.997,9.393,1,Prime Minister 1,Minister's Partisanship,Liberal Democrats,Minister's Scandal,Sexual Harassment,EU Integration,Neutral,Gender,Female,Scandal,No Scandal,Party Affiliation,Conservative Party,Labour Party,Sexual Harassment,Neutral,Female,Having an Extranarital Affair,Labour Party,Minister's Partisanship,Conservative Party,Minister's Scandal,Plagiarism,EU Integration,Oppose EU Integration,Gender,Female,Scandal,Sexual Harassment,Party Affiliation,Conservative Party,Liberal Democrats,No Scandal,Neutral,Male,Sexual Harassment,Conservative Party
155.245.28.9,100,60,TRUE,2018/6/4 07:11,R_eWghak8rWoLMrqV,,,,,51.90859985,0.920898438,anonymous,EN,17.607,17.607,19.207,1,Prime Minister 1,26.4,37.322,43.059,2,Prime Minister 1,EU Integration,Oppose EU Integration,Minister's Partisanship,Conservative Party,Scandal,Having an Extranarital Affair,Gender,Female,Minister's Scandal,Having an Extramarital Affair,Party Affiliation,Conservative Party,Oppose EU Integration,Conservative Party,Having an Extranarital Affair,Female,Plagiarism,Conservative Party,EU Integration,Support EU Integration,Minister's Partisanship,Conservative Party,Scandal,Plagiarism,Gender,Male,Minister's Scandal,Having an Extramarital Affair,Party Affiliation,Conservative Party,Oppose EU Integration,Liberal Democrats,Misreporting Funds,Male,No Scandal,Conservative Party
155.245.28.10,100,31,TRUE,2018/6/4 07:11,R_1mOcMGDah2TUKLi,,,,,51.90859985,0.920898438,anonymous,EN,10.29,10.29,16.82,1,Prime Minister 2,12.133,12.133,14.957,1,Prime Minister 2,EU Integration,Support EU Integration,Scandal,Sexual Harassment,Party Affiliation,Labour Party,Gender,Male,Minister's Partisanship,Labour Party,Minister's Scandal,Misreporting Funds,Oppose EU Integration,Plagiarism,Conservative Party,Female,Liberal Democrats,No Scandal,EU Integration,Oppose EU Integration,Scandal,No Scandal,Party Affiliation,Labour Party,Gender,Female,Minister's Partisanship,Labour Party,Minister's Scandal,Plagiarism,Support EU Integration,Having an Extranarital Affair,Labour Party,Female,Labour Party,No Scandal
155.245.28.14,100,30,TRUE,2018/6/4 07:13,R_23dSnXNjzpECpJX,,,,,51.90859985,0.920898438,anonymous,EN,16.759,16.759,18.017,1,Prime Minister 2,10.877,10.877,12.349,1,Prime Minister 1,Party Affiliation,Conservative Party,Minister's Scandal,Having an Extramarital Affair,Gender,Female,Minister's Partisanship,Conservative Party,Scandal,Misreporting Funds,EU Integration,Neutral,Labour Party,Sexual Harassment,Female,Labour Party,Sexual Harassment,Neutral,Party Affiliation,Conservative Party,Minister's Scandal,No Scandal,Gender,Female,Minister's Partisanship,Conservative Party,Scandal,Plagiarism,EU Integration,Support EU Integration,Conservative Party,Having an Extramarital Affair,Male,Conservative Party,Plagiarism,Oppose EU Integration
155.245.28.8,100,22,TRUE,2018/6/4 07:36,R_sCmPy9e5OhvJrr3,,,,,51.90859985,0.920898438,anonymous,EN,10.547,10.547,11.683,1,Prime Minister 1,9.081,9.081,10.281,1,Prime Minister 1,EU Integration,Neutral,Minister's Partisanship,Labour Party,Minister's Scandal,Having an Extramarital Affair,Scandal,Misreporting Funds,Gender,Male,Party Affiliation,Labour Party,Neutral,Conservative Party,Sexual Harassment,No Scandal,Male,Conservative Party,EU Integration,Support EU Integration,Minister's Partisanship,Labour Party,Minister's Scandal,Misreporting Funds,Scandal,Misreporting Funds,Gender,Female,Party Affiliation,Labour Party,Oppose EU Integration,Conservative Party,Plagiarism,Misreporting Funds,Male,Conservative Party
155.245.28.2,100,22,TRUE,2018/6/4 07:36,R_9XFEStdamfocmWZ,,,,,51.90859985,0.920898438,anonymous,EN,10.232,10.232,11.953,1,Prime Minister 2,9.031,9.031,10.735,1,Prime Minister 1,Gender,Female,Party Affiliation,Conservative Party,Minister's Partisanship,Liberal Democrats,EU Integration,Neutral,Minister's Scandal,No Scandal,Scandal,Misreporting Funds,Male,Conservative Party,Liberal Democrats,Support EU Integration,Plagiarism,No Scandal,Gender,Male,Party Affiliation,Conservative Party,Minister's Partisanship,Conservative Party,EU Integration,Support EU Integration,Minister's Scandal,Plagiarism,Scandal,Sexual Harassment,Male,Labour Party,Labour Party,Oppose EU Integration,Plagiarism,No Scandal
155.245.28.9,100,20,TRUE,2018/6/4 07:36,R_1mwqsp06JGUum70,,,,,51.90859985,0.920898438,anonymous,EN,6.706,6.706,8.505,1,Prime Minister 1,10.387,10.387,12.282,1,Prime Minister 2,EU Integration,Support EU Integration,Scandal,Plagiarism,Minister's Partisanship,Liberal Democrats,Minister's Scandal,Having an Extramarital Affair,Gender,Male,Party Affiliation,Conservative Party,Support EU Integration,Sexual Harassment,Conservative Party,Having an Extramarital Affair,Male,Conservative Party,EU Integration,Neutral,Scandal,Sexual Harassment,Minister's Partisanship,Liberal Democrats,Minister's Scandal,Having an Extramarital Affair,Gender,Female,Party Affiliation,Conservative Party,Support EU Integration,Misreporting Funds,Liberal Democrats,Sexual Harassment,Female,Conservative Party
