IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q3_First Click,Q3_Last Click,Q3_Page Submit,Q3_Click Count,Q4,Q5_First Click,Q5_Last Click,Q5_Page Submit,Q5_Click Count,Q6,F-1-1,F-1-1-1,F-1-2,F-1-1-2,F-1-3,F-1-1-3,F-1-4,F-1-1-4,F-1-5,F-1-1-5,F-1-6,F-1-1-6,F-1-2-1,F-1-2-2,F-1-2-3,F-1-2-4,F-1-2-5,F-1-2-6,F-2-1,F-2-1-1,F-2-2,F-2-1-2,F-2-3,F-2-1-3,F-2-4,F-2-1-4,F-2-5,F-2-1-5,F-2-6,F-2-1-6,F-2-2-1,F-2-2-2,F-2-2-3,F-2-2-4,F-2-2-5,F-2-2-6
155.245.28.8,100,33,TRUE,2018/4/25 04:13,R_2AGqc1CzPVRwv2B,,,,,51.90859985,0.920898438,anonymous,EN,7.765,7.765,8.965,1,Prime Minister 1,22.707,22.707,24.277,1,Prime Minister 2,Minister's Partisanship,Liberal Democrats,Minister's Scandal,Misreporting Funds,Gender,Male,Party Affiliation,Conservative Party,EU Integration,Neutral,Scandal,No Scandal,Conservative Party,Misreporting Funds,Female,Conservative Party,Support EU Integration,Misreporting Funds,Minister's Partisanship,Liberal Democrats,Minister's Scandal,Sexual Harassment,Gender,Male,Party Affiliation,Conservative Party,EU Integration,Oppose EU Integration,Scandal,Having an Extranarital Affair,Labour Party,Sexual Harassment,Female,Labour Party,Oppose EU Integration,Having an Extranarital Affair
155.245.28.9,100,44,TRUE,2018/4/25 04:35,R_3elh3OESBrEhEmc,,,,,51.90859985,0.920898438,anonymous,EN,8.425,8.425,14.24,1,Prime Minister 2,22.06,22.06,29.977,1,Prime Minister 2,Party Affiliation,Conservative Party,Scandal,Sexual Harassment,EU Integration,Support EU Integration,Gender,Male,Minister's Partisanship,Liberal Democrats,Minister's Scandal,Misreporting Funds,Conservative Party,No Scandal,Support EU Integration,Male,Conservative Party,Having an Extramarital Affair,Party Affiliation,Labour Party,Scandal,Plagiarism,EU Integration,Support EU Integration,Gender,Male,Minister's Partisanship,Labour Party,Minister's Scandal,Sexual Harassment,Conservative Party,Sexual Harassment,Neutral,Male,Conservative Party,Having an Extramarital Affair
155.245.28.10,100,28,TRUE,2018/4/25 04:35,R_3s4kyBcPH8zF1Tw,,,,,51.90859985,0.920898438,anonymous,EN,12.028,12.028,12.873,1,Prime Minister 2,15.218,15.218,16.106,1,Prime Minister 1,Gender,Female,Scandal,Having an Extranarital Affair,Minister's Partisanship,Liberal Democrats,Party Affiliation,Conservative Party,EU Integration,Support EU Integration,Minister's Scandal,Having an Extramarital Affair,Male,Plagiarism,Labour Party,Labour Party,Support EU Integration,No Scandal,Gender,Male,Scandal,No Scandal,Minister's Partisanship,Liberal Democrats,Party Affiliation,Conservative Party,EU Integration,Support EU Integration,Minister's Scandal,Having an Extramarital Affair,Male,Having an Extranarital Affair,Labour Party,Labour Party,Neutral,Sexual Harassment
155.245.28.8,100,39,TRUE,2018/4/25 04:35,R_6ilCsw97ZismRB7,,,,,51.90859985,0.920898438,anonymous,EN,12.857,12.857,27.55,1,Prime Minister 1,5.433,5.433,11.956,1,Prime Minister 2,Party Affiliation,Labour Party,Minister's Scandal,No Scandal,Minister's Partisanship,Labour Party,Scandal,Misreporting Funds,Gender,Male,EU Integration,Support EU Integration,Conservative Party,Having an Extramarital Affair,Liberal Democrats,No Scandal,Male,Support EU Integration,Party Affiliation,Conservative Party,Minister's Scandal,Sexual Harassment,Minister's Partisanship,Conservative Party,Scandal,Plagiarism,Gender,Male,EU Integration,Support EU Integration,Conservative Party,Misreporting Funds,Liberal Democrats,Plagiarism,Female,Support EU Integration
155.245.28.4,100,23,TRUE,2018/4/25 05:00,R_1Cxcu5cict7vrA5,,,,,51.90859985,0.920898438,anonymous,EN,7.144,7.144,8.234,1,Prime Minister 2,13.081,13.081,13.921,1,Prime Minister 1,Minister's Scandal,Misreporting Funds,Minister's Partisanship,Liberal Democrats,Scandal,Having an Extranarital Affair,Gender,Male,Party Affiliation,Conservative Party,EU Integration,Neutral,Having an Extramarital Affair,Labour Party,No Scandal,Male,Labour Party,Neutral,Minister's Scandal,No Scandal,Minister's Partisanship,Liberal Democrats,Scandal,Having an Extranarital Affair,Gender,Male,Party Affiliation,Conservative Party,EU Integration,Support EU Integration,Having an Extramarital Affair,Labour Party,Having an Extranarital Affair,Female,Labour Party,Oppose EU Integration
155.245.28.2,100,20,TRUE,2018/4/25 05:03,R_aWUNo7JwnelS8Uh,,,,,51.90859985,0.920898438,anonymous,EN,4.958,4.958,9.556,1,Prime Minister 1,7.743,7.743,10.092,1,Prime Minister 2,Scandal,Misreporting Funds,Gender,Female,Minister's Partisanship,Labour Party,Minister's Scandal,Sexual Harassment,EU Integration,Neutral,Party Affiliation,Labour Party,Plagiarism,Male,Liberal Democrats,Plagiarism,Support EU Integration,Conservative Party,Scandal,Sexual Harassment,Gender,Female,Minister's Partisanship,Conservative Party,Minister's Scandal,Having an Extramarital Affair,EU Integration,Oppose EU Integration,Party Affiliation,Conservative Party,Sexual Harassment,Male,Liberal Democrats,No Scandal,Oppose EU Integration,Conservative Party
155.245.28.11,100,20,TRUE,2018/4/25 05:35,R_1Qo5gwMN6YVKO18,,,,,51.90859985,0.920898438,anonymous,EN,7.56,8.615,11.305,2,Prime Minister 1,8.431,8.431,9.16,1,Prime Minister 1,Minister's Partisanship,Conservative Party,EU Integration,Neutral,Scandal,Misreporting Funds,Minister's Scandal,Having an Extramarital Affair,Gender,Female,Party Affiliation,Conservative Party,Liberal Democrats,Oppose EU Integration,Having an Extranarital Affair,Having an Extramarital Affair,Female,Conservative Party,Minister's Partisanship,Labour Party,EU Integration,Oppose EU Integration,Scandal,No Scandal,Minister's Scandal,Having an Extramarital Affair,Gender,Male,Party Affiliation,Labour Party,Liberal Democrats,Oppose EU Integration,No Scandal,Plagiarism,Female,Conservative Party
155.245.28.4,100,66,TRUE,2018/4/25 05:35,R_124KcSxrwSfn4aW,,,,,51.90859985,0.920898438,anonymous,EN,37.884,37.884,41.513,1,Prime Minister 2,24.749,24.749,26.57,1,Prime Minister 2,Gender,Female,Party Affiliation,Labour Party,Scandal,Sexual Harassment,Minister's Scandal,Having an Extramarital Affair,Minister's Partisanship,Labour Party,EU Integration,Support EU Integration,Female,Labour Party,Having an Extranarital Affair,No Scandal,Labour Party,Support EU Integration,Gender,Female,Party Affiliation,Conservative Party,Scandal,No Scandal,Minister's Scandal,Misreporting Funds,Minister's Partisanship,Liberal Democrats,EU Integration,Oppose EU Integration,Female,Conservative Party,Plagiarism,No Scandal,Conservative Party,Neutral
155.245.28.8,100,57,TRUE,2018/4/25 05:36,R_2wyqUFaDZmzJILU,,,,,51.90859985,0.920898438,anonymous,EN,37.278,37.278,38.665,1,Prime Minister 2,17.139,17.139,20.62,1,Prime Minister 1,Minister's Scandal,Plagiarism,Scandal,No Scandal,Party Affiliation,Labour Party,Gender,Female,Minister's Partisanship,Labour Party,EU Integration,Oppose EU Integration,Sexual Harassment,No Scandal,Conservative Party,Female,Liberal Democrats,Support EU Integration,Minister's Scandal,Sexual Harassment,Scandal,No Scandal,Party Affiliation,Conservative Party,Gender,Female,Minister's Partisanship,Conservative Party,EU Integration,Support EU Integration,Sexual Harassment,Having an Extranarital Affair,Conservative Party,Female,Liberal Democrats,Neutral
155.245.28.10,100,23,TRUE,2018/4/25 05:36,R_2BmuZDxKmf1Pa9n,,,,,51.90859985,0.920898438,anonymous,EN,11.046,11.046,12.234,1,Prime Minister 1,9.789,9.789,11.061,1,Prime Minister 1,Party Affiliation,Labour Party,Minister's Partisanship,Labour Party,Minister's Scandal,Misreporting Funds,Gender,Male,Scandal,No Scandal,EU Integration,Neutral,Conservative Party,Conservative Party,Having an Extramarital Affair,Female,No Scandal,Neutral,Party Affiliation,Labour Party,Minister's Partisanship,Labour Party,Minister's Scandal,No Scandal,Gender,Male,Scandal,Sexual Harassment,EU Integration,Oppose EU Integration,Conservative Party,Conservative Party,Having an Extramarital Affair,Male,Having an Extranarital Affair,Support EU Integration
155.245.28.9,100,117,TRUE,2018/4/25 05:38,R_Q4AsK3WDdT68bhn,,,,,51.90859985,0.920898438,anonymous,EN,56.953,56.953,58.616,1,Prime Minister 2,38.942,38.942,42.123,1,Prime Minister 1,EU Integration,Support EU Integration,Minister's Partisanship,Liberal Democrats,Party Affiliation,Conservative Party,Minister's Scandal,No Scandal,Scandal,Sexual Harassment,Gender,Male,Oppose EU Integration,Conservative Party,Conservative Party,Plagiarism,Plagiarism,Male,EU Integration,Support EU Integration,Minister's Partisanship,Liberal Democrats,Party Affiliation,Conservative Party,Minister's Scandal,No Scandal,Scandal,Sexual Harassment,Gender,Female,Oppose EU Integration,Labour Party,Labour Party,Having an Extramarital Affair,Misreporting Funds,Male
155.245.28.4,100,16,TRUE,2018/4/25 06:01,R_2S6LWB1InMuEmwK,,,,,51.90859985,0.920898438,anonymous,EN,6.127,6.127,7.446,1,Prime Minister 2,6.446,6.446,7.638,1,Prime Minister 1,Gender,Female,Minister's Scandal,Having an Extramarital Affair,Minister's Partisanship,Labour Party,Scandal,Having an Extranarital Affair,EU Integration,Support EU Integration,Party Affiliation,Labour Party,Female,Having an Extramarital Affair,Liberal Democrats,Misreporting Funds,Neutral,Conservative Party,Gender,Male,Minister's Scandal,Plagiarism,Minister's Partisanship,Liberal Democrats,Scandal,Sexual Harassment,EU Integration,Support EU Integration,Party Affiliation,Conservative Party,Male,Having an Extramarital Affair,Liberal Democrats,Misreporting Funds,Oppose EU Integration,Conservative Party
155.245.28.10,100,20,TRUE,2018/4/25 06:01,R_22Wz7cfQXCzkAiq,,,,,51.90859985,0.920898438,anonymous,EN,11.115,11.115,12.46,1,Prime Minister 2,4.678,4.678,7.289,1,Prime Minister 1,Gender,Female,Minister's Partisanship,Labour Party,Party Affiliation,Labour Party,Scandal,Having an Extranarital Affair,Minister's Scandal,Sexual Harassment,EU Integration,Support EU Integration,Female,Labour Party,Labour Party,Plagiarism,Plagiarism,Oppose EU Integration,Gender,Male,Minister's Partisanship,Conservative Party,Party Affiliation,Conservative Party,Scandal,No Scandal,Minister's Scandal,Plagiarism,EU Integration,Support EU Integration,Male,Conservative Party,Conservative Party,Plagiarism,Sexual Harassment,Oppose EU Integration
155.245.28.9,100,43,TRUE,2018/4/25 06:03,R_3JdZ8Fb8keW7c6N,,,,,51.90859985,0.920898438,anonymous,EN,10.141,10.141,11.497,1,Prime Minister 1,8.758,8.758,11.281,1,Prime Minister 1,Minister's Scandal,No Scandal,Party Affiliation,Conservative Party,Minister's Partisanship,Conservative Party,EU Integration,Support EU Integration,Gender,Female,Scandal,Having an Extranarital Affair,No Scandal,Conservative Party,Conservative Party,Neutral,Male,Plagiarism,Minister's Scandal,Plagiarism,Party Affiliation,Conservative Party,Minister's Partisanship,Liberal Democrats,EU Integration,Support EU Integration,Gender,Male,Scandal,Having an Extranarital Affair,No Scandal,Conservative Party,Liberal Democrats,Oppose EU Integration,Male,Sexual Harassment
155.245.28.8,100,21,TRUE,2018/4/25 06:03,R_3ey03zQKKszPb8Q,,,,,51.90859985,0.920898438,anonymous,EN,10.847,10.847,12.015,1,Prime Minister 1,8.208,8.208,9.096,1,Prime Minister 1,Party Affiliation,Conservative Party,Scandal,Plagiarism,EU Integration,Neutral,Minister's Scandal,Plagiarism,Minister's Partisanship,Conservative Party,Gender,Female,Conservative Party,Sexual Harassment,Oppose EU Integration,Sexual Harassment,Liberal Democrats,Female,Party Affiliation,Conservative Party,Scandal,Plagiarism,EU Integration,Neutral,Minister's Scandal,No Scandal,Minister's Partisanship,Liberal Democrats,Gender,Female,Conservative Party,Having an Extranarital Affair,Oppose EU Integration,Misreporting Funds,Liberal Democrats,Male
155.245.28.9,100,45,TRUE,2018/4/25 06:35,R_3oZWKdxhWLwHsJc,,,,,51.90859985,0.920898438,anonymous,EN,8.966,8.966,15.042,1,Prime Minister 1,24.496,24.496,31.723,1,Prime Minister 2,Party Affiliation,Conservative Party,Minister's Scandal,No Scandal,Gender,Female,EU Integration,Support EU Integration,Minister's Partisanship,Conservative Party,Scandal,Having an Extranarital Affair,Conservative Party,Plagiarism,Male,Support EU Integration,Conservative Party,Sexual Harassment,Party Affiliation,Conservative Party,Minister's Scandal,No Scandal,Gender,Male,EU Integration,Oppose EU Integration,Minister's Partisanship,Conservative Party,Scandal,Sexual Harassment,Labour Party,Sexual Harassment,Female,Oppose EU Integration,Labour Party,Misreporting Funds
155.245.28.2,100,49,TRUE,2018/4/25 06:36,R_2uVcsAwmJODFw6L,,,,,51.90859985,0.920898438,anonymous,EN,8.56,8.56,10.438,1,Prime Minister 2,38.65,38.65,40.057,1,Prime Minister 1,Scandal,Plagiarism,Minister's Partisanship,Conservative Party,EU Integration,Support EU Integration,Gender,Male,Minister's Scandal,Sexual Harassment,Party Affiliation,Conservative Party,No Scandal,Labour Party,Support EU Integration,Female,Misreporting Funds,Labour Party,Scandal,Plagiarism,Minister's Partisanship,Conservative Party,EU Integration,Neutral,Gender,Female,Minister's Scandal,Plagiarism,Party Affiliation,Conservative Party,Plagiarism,Liberal Democrats,Neutral,Male,Having an Extramarital Affair,Conservative Party
155.245.28.4,100,30,TRUE,2018/4/25 06:39,R_25u1qoNmS57mlQ1,,,,,51.90859985,0.920898438,anonymous,EN,17.657,17.657,18.729,1,Prime Minister 1,10.471,10.471,11.921,1,Prime Minister 1,Minister's Partisanship,Liberal Democrats,Scandal,Sexual Harassment,EU Integration,Neutral,Gender,Male,Minister's Scandal,No Scandal,Party Affiliation,Conservative Party,Conservative Party,Sexual Harassment,Neutral,Female,Having an Extramarital Affair,Conservative Party,Minister's Partisanship,Conservative Party,Scandal,No Scandal,EU Integration,Support EU Integration,Gender,Male,Minister's Scandal,Plagiarism,Party Affiliation,Conservative Party,Labour Party,Sexual Harassment,Neutral,Female,Plagiarism,Labour Party
155.245.28.2,100,73,TRUE,2018/4/26 03:34,R_2rvyPWHNJ6VDFLH,,,,,51.90859985,0.920898438,anonymous,EN,39.131,39.131,40.616,1,Prime Minister 1,16.937,34.512,35.744,2,Prime Minister 2,Minister's Scandal,Having an Extramarital Affair,Gender,Female,EU Integration,Neutral,Minister's Partisanship,Conservative Party,Party Affiliation,Conservative Party,Scandal,Misreporting Funds,Misreporting Funds,Female,Oppose EU Integration,Conservative Party,Conservative Party,Having an Extranarital Affair,Minister's Scandal,No Scandal,Gender,Male,EU Integration,Neutral,Minister's Partisanship,Conservative Party,Party Affiliation,Conservative Party,Scandal,Having an Extranarital Affair,Having an Extramarital Affair,Male,Neutral,Liberal Democrats,Conservative Party,No Scandal
155.245.28.2,100,36,TRUE,2018/4/26 04:34,R_1QlyrpYhSrQp8H8,,,,,51.90859985,0.920898438,anonymous,EN,20.642,20.642,21.477,1,Prime Minister 1,12.582,12.582,16.36,1,Prime Minister 2,EU Integration,Support EU Integration,Gender,Male,Party Affiliation,Labour Party,Scandal,Having an Extranarital Affair,Minister's Partisanship,Labour Party,Minister's Scandal,No Scandal,Neutral,Female,Conservative Party,Misreporting Funds,Liberal Democrats,Plagiarism,EU Integration,Oppose EU Integration,Gender,Male,Party Affiliation,Labour Party,Scandal,Plagiarism,Minister's Partisanship,Labour Party,Minister's Scandal,Sexual Harassment,Oppose EU Integration,Female,Conservative Party,Misreporting Funds,Liberal Democrats,Plagiarism
155.245.28.2,100,16,TRUE,2018/4/26 05:03,R_86tbxbLyuKrEyrv,,,,,51.90859985,0.920898438,anonymous,EN,13.476,13.476,14.101,1,Prime Minister 1,0.176,0.176,1.17,1,Prime Minister 2,EU Integration,Oppose EU Integration,Minister's Scandal,Having an Extramarital Affair,Party Affiliation,Labour Party,Scandal,Misreporting Funds,Minister's Partisanship,Labour Party,Gender,Female,Neutral,Sexual Harassment,Conservative Party,Misreporting Funds,Conservative Party,Female,EU Integration,Neutral,Minister's Scandal,Misreporting Funds,Party Affiliation,Conservative Party,Scandal,Misreporting Funds,Minister's Partisanship,Liberal Democrats,Gender,Female,Oppose EU Integration,Misreporting Funds,Labour Party,No Scandal,Labour Party,Male
155.245.28.9,100,27,TRUE,2018/4/26 05:05,R_42x8EYrjrblqbQZ,,,,,51.90859985,0.920898438,anonymous,EN,15.654,17.229,21.188,2,Prime Minister 2,4.841,4.841,5.802,1,Prime Minister 2,EU Integration,Oppose EU Integration,Scandal,Sexual Harassment,Gender,Male,Minister's Scandal,Having an Extramarital Affair,Party Affiliation,Labour Party,Minister's Partisanship,Labour Party,Neutral,Plagiarism,Male,Plagiarism,Conservative Party,Conservative Party,EU Integration,Neutral,Scandal,Misreporting Funds,Gender,Female,Minister's Scandal,Misreporting Funds,Party Affiliation,Conservative Party,Minister's Partisanship,Liberal Democrats,Neutral,Having an Extranarital Affair,Male,Plagiarism,Conservative Party,Liberal Democrats
155.245.28.8,100,43,TRUE,2018/4/26 05:05,R_2CUHHoFQ8WdC65S,,,,,51.90859985,0.920898438,anonymous,EN,23.956,23.956,24.96,1,Prime Minister 1,18.717,18.717,19.701,1,Prime Minister 2,Party Affiliation,Conservative Party,EU Integration,Oppose EU Integration,Minister's Partisanship,Liberal Democrats,Minister's Scandal,Sexual Harassment,Gender,Male,Scandal,Plagiarism,Conservative Party,Neutral,Conservative Party,Plagiarism,Male,Having an Extranarital Affair,Party Affiliation,Conservative Party,EU Integration,Oppose EU Integration,Minister's Partisanship,Conservative Party,Minister's Scandal,No Scandal,Gender,Male,Scandal,Sexual Harassment,Labour Party,Support EU Integration,Labour Party,Plagiarism,Male,Having an Extranarital Affair
155.245.28.4,100,22,TRUE,2018/4/26 05:07,R_12SHPNr4B4KJKho,,,,,51.90859985,0.920898438,anonymous,EN,8.934,8.934,10.21,1,Prime Minister 2,9.927,9.927,10.987,1,Prime Minister 2,Gender,Male,EU Integration,Neutral,Minister's Partisanship,Liberal Democrats,Scandal,Having an Extranarital Affair,Minister's Scandal,Having an Extramarital Affair,Party Affiliation,Conservative Party,Male,Support EU Integration,Conservative Party,Sexual Harassment,No Scandal,Conservative Party,Gender,Female,EU Integration,Oppose EU Integration,Minister's Partisanship,Labour Party,Scandal,No Scandal,Minister's Scandal,Sexual Harassment,Party Affiliation,Labour Party,Male,Neutral,Liberal Democrats,Misreporting Funds,No Scandal,Conservative Party
155.245.28.2,100,52,TRUE,2018/4/26 05:38,R_6fZ4GhG3xms75nP,,,,,51.90859985,0.920898438,anonymous,EN,22.318,22.318,24.105,1,Prime Minister 2,24.774,24.774,28.31,1,Prime Minister 1,Minister's Partisanship,Conservative Party,EU Integration,Oppose EU Integration,Minister's Scandal,No Scandal,Gender,Male,Scandal,Sexual Harassment,Party Affiliation,Conservative Party,Labour Party,Neutral,No Scandal,Male,Plagiarism,Labour Party,Minister's Partisanship,Conservative Party,EU Integration,Neutral,Minister's Scandal,Plagiarism,Gender,Female,Scandal,Plagiarism,Party Affiliation,Conservative Party,Liberal Democrats,Support EU Integration,No Scandal,Male,Having an Extranarital Affair,Conservative Party
